timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:39:26.498, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.57 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:26.998, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.24 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:27.498, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.60 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:27.999, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.99 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:28.499, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.25 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:28.999, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.07 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:29.500, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.74 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:30.000, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.34 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:30.501, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.06 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:31.001, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.64 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:31.501, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.74 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:32.002, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.72 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:32.502, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.36 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:33.002, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.79 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:33.503, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.28 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:34.003, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.83 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:34.503, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.14 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:35.004, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.78 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:35.504, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.72 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:36.004, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.77 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:36.505, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.76 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:37.005, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.08 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:37.505, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.65 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:38.006, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.36 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:38.506, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.78 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:39.006, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.79 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:39.507, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.36 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:40.007, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.70 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:40.507, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.44 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:41.008, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.70 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:41.508, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.00 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:42.009, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.35 W, 300.00 W, 0 %, 60690 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:42.602, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.62 W, 300.00 W, 14 %, 60754 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:43.103, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.67 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:43.603, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:44.103, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.85 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:44.604, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.85 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:45.104, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.64 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:45.605, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.52 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:46.105, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.28 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:46.605, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.58 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:47.106, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.45 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:47.606, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.53 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:48.107, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.80 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:48.607, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.74 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:49.107, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.03 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:49.608, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.93 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:50.108, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.55 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:50.608, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.67 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:51.109, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.77 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:51.609, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.92 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:52.109, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 97.14 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:52.610, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.86 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:53.110, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.70 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:53.611, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.94 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:54.111, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.04 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:54.611, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.20 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:55.112, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.99 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:55.612, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.78 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:56.112, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.69 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:56.613, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.97 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:57.113, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 97.06 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:57.613, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.94 W, 300.00 W, 0 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:58.114, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.93 W, 300.00 W, 8 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:58.614, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 292.38 W, 300.00 W, 100 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:39:59.115, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 98.38 W, 300.00 W, 25 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:39:59.615, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 306.44 W, 300.00 W, 100 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:00.115, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 95.83 W, 300.00 W, 74 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:00.616, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 317.43 W, 300.00 W, 100 %, 61470 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:01.116, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 100.03 W, 300.00 W, 52 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:01.617, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 301.36 W, 300.00 W, 100 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:02.117, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 280.77 W, 300.00 W, 45 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:02.617, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 96.70 W, 300.00 W, 100 %, 61470 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:40:03.118, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 312.62 W, 300.00 W, 42 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:03.618, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 350.93 W, 300.00 W, 32 %, 61470 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:04.119, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 276.43 W, 300.00 W, 100 %, 61470 MiB, 1350 MHz, 1512 MHz
2026/09/10 17:40:04.619, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 287.89 W, 300.00 W, 56 %, 61470 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:05.119, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 101.96 W, 300.00 W, 100 %, 61470 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:05.620, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 101.17 W, 300.00 W, 0 %, 61472 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:06.120, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.95 W, 300.00 W, 0 %, 61472 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:06.621, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 290.29 W, 300.00 W, 7 %, 61472 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:07.121, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.73 W, 300.00 W, 0 %, 61472 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:07.621, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 98.56 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:08.122, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.43 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:08.622, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.33 W, 300.00 W, 26 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:09.123, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 158.08 W, 300.00 W, 27 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:09.623, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 157.82 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:10.123, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.91 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:10.624, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.58 W, 300.00 W, 29 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:11.124, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 155.42 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:11.625, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 162.61 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:12.125, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 167.37 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:12.626, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 159.82 W, 300.00 W, 28 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:13.126, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.50 W, 300.00 W, 29 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:13.627, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 166.12 W, 300.00 W, 29 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:14.127, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 167.14 W, 300.00 W, 30 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:14.628, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 164.49 W, 300.00 W, 29 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:15.128, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 162.62 W, 300.00 W, 30 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:15.628, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 165.01 W, 300.00 W, 30 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:16.129, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.25 W, 300.00 W, 29 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:16.629, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 155.56 W, 300.00 W, 30 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:17.130, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.85 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:17.630, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.78 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:18.130, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.76 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:18.631, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 100.54 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:19.131, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 100.07 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:19.632, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 98.65 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:20.132, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.14 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:20.633, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.80 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:21.133, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.04 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:21.633, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.98 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:22.134, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 304.00 W, 300.00 W, 0 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:22.634, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.32 W, 300.00 W, 100 %, 61474 MiB, 1365 MHz, 1512 MHz
2026/09/10 17:40:23.134, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 325.02 W, 300.00 W, 0 %, 61474 MiB, 1380 MHz, 1512 MHz
2026/09/10 17:40:23.635, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 304.38 W, 300.00 W, 100 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:24.135, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 305.67 W, 300.00 W, 0 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:24.636, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 100.30 W, 300.00 W, 82 %, 61474 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:40:25.137, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 283.15 W, 300.00 W, 100 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:25.637, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.92 W, 300.00 W, 6 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:26.138, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 316.40 W, 300.00 W, 100 %, 61474 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:26.638, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 302.74 W, 300.00 W, 100 %, 61474 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:27.138, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.12 W, 300.00 W, 63 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:27.639, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 288.49 W, 300.00 W, 100 %, 61474 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:28.139, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 305.84 W, 300.00 W, 24 %, 61474 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:28.640, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 98.82 W, 300.00 W, 52 %, 61474 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:40:29.140, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.03 W, 300.00 W, 0 %, 61474 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:29.640, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.85 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:30.141, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 154.17 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:30.641, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 162.90 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:31.142, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 158.31 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:31.642, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 166.37 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:32.143, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 166.95 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:32.643, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 167.96 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:33.143, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.74 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:33.644, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 172.09 W, 300.00 W, 30 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:34.144, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 173.68 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:34.644, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 171.46 W, 300.00 W, 30 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:35.145, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 168.51 W, 300.00 W, 30 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:35.645, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 169.42 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:36.146, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 170.71 W, 300.00 W, 30 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:36.646, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 173.99 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:37.147, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 166.50 W, 300.00 W, 31 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:37.647, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 171.47 W, 300.00 W, 31 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:38.147, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 166.88 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:38.648, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.01 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:39.148, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 102.25 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:39.649, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.56 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:40.150, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 102.62 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:40.650, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 102.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:41.150, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.36 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:41.651, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:42.151, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:42.651, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 104.65 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:43.152, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 103.65 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:43.652, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 301.20 W, 300.00 W, 37 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:40:44.152, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 99.90 W, 300.00 W, 100 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:40:44.653, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 303.01 W, 300.00 W, 13 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:40:45.153, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 109.69 W, 300.00 W, 100 %, 61476 MiB, 1395 MHz, 1512 MHz
