gpus,load,wan_gbps,deadline_s,draw,policy,shed_fraction,action_fractions,resource_utilization,qh_gap
64,0.5,40,1.5,5,isolated_fastest,0.09431369636634676,"[0.0, 0.043010368667997956, 0.0, 0.0513033276983488]","[0.7545095709307741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06881658986879673, 0.08208532431735809, 0.0007850594020789274, 0.0009364290754729714, 1.0, 0.5439647651924178, 1.0]",0.3747587966032616
64,0.5,40,1.5,6,queue_haul,0.468672127306766,"[0.16768765904314922, 0.042687659043153324, 0.2073123409568467, 0.05098446826361676]","[1.0, 1.0, 1.0, 0.7493770184541276, 0.0, 0.0, 0.0, 0.0, 0.9999999999999671, 1.0, 0.3366005089380841, 0.41327489475274154, 0.009905566083673592, 0.0083415424072359, 1.0, 0.5439647651924179, 1.0]",0.0
64,0.5,40,1.5,6,greedy,0.3984551944375802,"[0.125, 0.0, 0.25, 0.02345519443758023]","[1.0, 1.0, 1.0, 0.0, 0.18764155550064185, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4375283111001284, 0.004563198516960482, 0.008557289111002097, 0.0004297278412133896, 0.9998040289630289, 1.0]",0.07021693286918579
64,0.5,40,1.5,6,kv_only,0.09391720387308548,"[0.0, 0.0, 0.0, 0.09391720387308548]","[0.7513376309846839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15026752619693678, 0.0, 0.0017142513817229557, 0.0, 1.0000000000000002, 1.0000000000000002]",0.3747549234336805
64,0.5,40,1.5,6,replay_only,0.375,"[0.125, 0.0, 0.25, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4, 0.009126397033920965, 0.006844797775440723, 0.0030362993696156707, 0.000830743119626418, 0.002215402615595214]",0.093672127306766
64,0.5,40,1.5,6,isolated_fastest,0.09391720387308548,"[0.0, 0.0, 0.0, 0.09391720387308548]","[0.7513376309846839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15026752619693678, 0.0, 0.0017142513817229557, 0.0, 1.0000000000000002, 1.0000000000000002]",0.3747549234336805
64,0.5,40,1.5,7,queue_haul,0.468666725918365,"[0.16681710216855541, 0.04181710216855474, 0.20818289783144528, 0.0518496237498096]","[1.0, 1.0, 1.0, 0.74933380734692, 0.0, 0.0, 0.0, 0.0, 1.0000000000000053, 1.0, 0.3338147269393763, 0.4160520345300079, 0.009889675988317548, 0.008357038140871291, 1.0, 0.553188379819734, 1.0]",0.0
64,0.5,40,1.5,7,greedy,0.3984550344608005,"[0.125, 0.0, 0.25, 0.023455034460800498]","[1.0, 1.0, 1.0, 0.0, 0.18764027568640398, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4375280551372808, 0.004563198516960482, 0.008557277430909232, 0.000442960006562246, 0.999802080321793, 1.0]",0.0702116914575645
64,0.5,40,1.5,7,kv_only,0.09391720387308548,"[0.0, 0.0, 0.0, 0.09391720387308548]","[0.7513376309846839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15026752619693678, 0.0, 0.0017142513817229557, 0.0, 1.0000000000000002, 1.0000000000000002]",0.3747495220452795
64,0.5,40,1.5,7,replay_only,0.375,"[0.125, 0.0, 0.25, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4, 0.009126397033920965, 0.006844797775440723, 0.003257318793667545, 0.000835608002351305, 0.0022910158899935302]",0.093666725918365
64,0.5,40,1.5,7,isolated_fastest,0.09391720387308548,"[0.0, 0.0, 0.0, 0.09391720387308548]","[0.7513376309846839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15026752619693678, 0.0, 0.0017142513817229557, 0.0, 1.0000000000000002, 1.0000000000000002]",0.3747495220452795
64,0.5,40,1.5,8,queue_haul,0.469070379296064,"[0.20004387564818618, 0.044114254944250156, 0.17495612435181382, 0.049956124351813826]","[1.0, 1.0, 1.0, 0.0, 0.7525630343685118, 0.0, 0.0, 0.0, 1.0, 1.0, 0.39065300894789823, 0.35985959792580424, 0.008237949452958427, 0.010038235884142125, 0.9999999999999998, 0.5311919959511605, 1.0]",0.0
64,0.5,40,1.5,8,greedy,0.39855443112884176,"[0.125, 0.0, 0.25, 0.023554431128841778]","[1.0, 1.0, 1.0, 0.0, 0.18843544903073423, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4376870898061469, 0.004563198516960482, 0.00856453449856038, 0.0004171841096081129, 0.9998044207502537, 1.0]",0.07051594816722223
64,0.5,40,1.5,8,kv_only,0.09431369636634676,"[0.0, 0.0, 0.0, 0.09431369636634676]","[0.7545095709307741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15090191418615484, 0.0, 0.001721488477551899, 0.0, 1.0, 1.0]",0.3747566829297172
64,0.5,40,1.5,8,replay_only,0.375,"[0.125, 0.0, 0.25, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.4, 0.009126397033920965, 0.006844797775440723, 0.002924648660392069, 0.0008220020208134366, 0.002193100721835955]",0.09407037929606399
64,0.5,40,1.5,8,isolated_fastest,0.09431369636634676,"[0.0, 0.0, 0.0, 0.09431369636634676]","[0.7545095709307741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15090191418615484, 0.0, 0.001721488477551899, 0.0, 1.0, 1.0]",0.3747566829297172
64,0.5,40,2,0,queue_haul,0.5540269632853958,"[0.125, 0.0, 0.3479865183573021, 0.08104044492809362]","[1.0, 1.0, 1.0, 0.43221570628316597, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6864431412566332, 0.009126397033920965, 0.015352568432237946, 0.0007061681291182196, 0.999677962451424, 1.0]",0.0
64,0.5,40,2,0,greedy,0.5355604418764804,"[0.125, 0.0, 0.375, 0.03556044187648043]","[1.0, 1.0, 1.0, 0.2844835350118434, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6568967070023688, 0.009126397033920965, 0.014004305982532644, 0.0007061681291182196, 0.9996779624514238, 1.0]",0.01846652140891536
64,0.5,40,2,0,kv_only,0.13371179398382083,"[0.0, 0.0, 0.0, 0.13371179398382083]","[1.0, 0.06969435187056658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21393887037411333, 0.0, 0.0025996284215765325, 0.0, 1.0, 1.0]",0.420315169301575
64,0.5,40,2,0,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002093215605457583, 0.001962587144364309, 0.002917167214502053]",0.0540269632853958
64,0.5,40,2,0,isolated_fastest,0.13371179398382083,"[0.0, 0.0, 0.0, 0.13371179398382083]","[1.0, 0.06969435187056658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21393887037411333, 0.0, 0.0025996284215765325, 0.0, 1.0, 1.0]",0.420315169301575
64,0.5,40,2,1,queue_haul,0.5543055347704511,"[0.125, 0.0, 0.34784723261477446, 0.08145830215567662]","[1.0, 1.0, 1.0, 0.43444427816360864, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6868888556327217, 0.009126397033920965, 0.015372907264037497, 0.0007199844875891416, 0.9996783025645954, 0.9999999999999997]",0.0
64,0.5,40,2,1,greedy,0.5356596467374111,"[0.125, 0.0, 0.375, 0.03565964673741112]","[1.0, 1.0, 1.0, 0.28527717389928897, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6570554347798578, 0.009126397033920965, 0.01401154904612103, 0.0007199844875891416, 0.9996783025645956, 1.0]",0.018645888033040015
64,0.5,40,2,1,kv_only,0.13391004023045144,"[0.0, 0.06381367154501198, 0.0, 0.07009636868543946]","[1.0, 0.07128032184361158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10210187447201918, 0.11215418989670314, 0.001164777805424008, 0.0014420877119814674, 1.0, 0.5531883798197339, 1.0]",0.42039549453999964
64,0.5,40,2,1,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002124131935494058, 0.0019511555626448818, 0.002900242394219626]",0.05430553477045108
64,0.5,40,2,1,isolated_fastest,0.13391004023045144,"[0.0, 0.06381367154501198, 0.0, 0.07009636868543946]","[1.0, 0.07128032184361158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10210187447201918, 0.11215418989670314, 0.001164777805424008, 0.0014420877119814674, 1.0, 0.5531883798197339, 1.0]",0.42039549453999964
64,0.5,40,2,2,queue_haul,0.5541389136900736,"[0.125, 0.0, 0.3479305431549632, 0.08120837053511051]","[1.0, 1.0, 1.0, 0.4331113095205894, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.686622261904118, 0.009126397033920965, 0.015360742062967536, 0.0007043641713041098, 0.9996787851197488, 0.9999999999999997]",0.0
64,0.5,40,2,2,greedy,0.5356592259956933,"[0.125, 0.0, 0.375, 0.0356592259956933]","[1.0, 1.0, 1.0, 0.2852738079655464, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6570547615931094, 0.009126397033920965, 0.014011518327273306, 0.0007043641713041098, 0.9996787851197495, 1.0000000000000002]",0.018479687694380353
64,0.5,40,2,2,kv_only,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.4202288734596222
64,0.5,40,2,2,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002108067839079923, 0.0019351223640941926, 0.002896475576079318]",0.05413891369007362
64,0.5,40,2,2,isolated_fastest,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.4202288734596222
64,0.5,40,2,3,queue_haul,0.5538047215072969,"[0.125, 0.0, 0.3480976392463516, 0.08070708226094524]","[1.0, 1.0, 1.0, 0.4304377720583745, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.686087554411675, 0.009126397033920965, 0.015336342298602302, 0.0007222837044697113, 0.9996772752477758, 0.9999999999999997]",0.0
64,0.5,40,2,3,greedy,0.5355605257204136,"[0.125, 0.0, 0.375, 0.035560525720413544]","[1.0, 1.0, 1.0, 0.28448420576330835, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6568968411526618, 0.009126397033920965, 0.014004312104076823, 0.0007222837044697113, 0.9996772752477763, 1.0]",0.0182441957868833
64,0.5,40,2,3,kv_only,0.13371179398382083,"[0.0, 0.0636365140917086, 0.0, 0.07007527989211221]","[1.0, 0.06969435187056654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10181842254673378, 0.11212044782737954, 0.0011615441869112782, 0.0014380842346652543, 1.0, 0.5531883798197339, 1.0]",0.42009292752347605
64,0.5,40,2,3,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002129618046872653, 0.001986022738757808, 0.002937560828646112]",0.05380472150729687
64,0.5,40,2,3,isolated_fastest,0.13371179398382083,"[0.0, 0.0636365140917086, 0.0, 0.07007527989211221]","[1.0, 0.06969435187056654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10181842254673378, 0.11212044782737954, 0.0011615441869112782, 0.0014380842346652543, 1.0, 0.5531883798197339, 1.0]",0.42009292752347605
64,0.5,40,2,4,queue_haul,0.5541456134512432,"[0.125, 0.0, 0.3479271932743784, 0.08121842017686495]","[1.0, 1.0, 1.0, 0.4331649076099464, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6866329815219894, 0.009126397033920965, 0.015361231220411269, 0.0007171510950047576, 0.9996795685573266, 0.9999999999999998]",0.0
64,0.5,40,2,4,greedy,0.5356601295567478,"[0.125, 0.0, 0.375, 0.03566012955674785]","[1.0, 1.0, 1.0, 0.2852810364539828, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6570562072907966, 0.009126397033920965, 0.014011584297328732, 0.0007171510950047576, 0.9996795685573266, 0.9999999999999998]",0.018485483894495447
64,0.5,40,2,4,kv_only,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.4202355732207918
64,0.5,40,2,4,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002096701008534581, 0.001909546609751559, 0.0028463769844084925]",0.054145613451243246
64,0.5,40,2,4,isolated_fastest,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.4202355732207918
64,0.5,40,2,5,queue_haul,0.5541434135320411,"[0.125, 0.0, 0.34792829323397945, 0.08121512029806173]","[1.0, 1.0, 1.0, 0.4331473082563293, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6866294616512659, 0.009126397033920965, 0.015361070601722619, 0.0007018136738590843, 0.9996799482364502, 0.9999999999999998]",0.0
64,0.5,40,2,5,greedy,0.5356597616519699,"[0.125, 0.0, 0.375, 0.03565976165196997]","[1.0, 1.0, 1.0, 0.28527809321575975, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.657055618643152, 0.009126397033920965, 0.014011557436168142, 0.0007018136738590843, 0.9996799482364503, 1.0]",0.018483651880071172
64,0.5,40,2,5,kv_only,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.42023337330158966
64,0.5,40,2,5,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.0020777211681888043, 0.0018973495508941372, 0.0028448636116938024]",0.05414341353204111
64,0.5,40,2,5,isolated_fastest,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.42023337330158966
64,0.5,40,2,6,queue_haul,0.5538039975328981,"[0.125, 0.0, 0.34809800123355095, 0.0807059962993472]","[1.0, 1.0, 1.0, 0.4304319802631851, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6860863960526371, 0.009126397033920965, 0.015336289440379864, 0.0007059051003851283, 0.9996780824017942, 1.0000000000000002]",0.0
64,0.5,40,2,6,greedy,0.5355603467980893,"[0.125, 0.0, 0.375, 0.0355603467980893]","[1.0, 1.0, 1.0, 0.2844827743847144, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.656896554876943, 0.009126397033920965, 0.01400429904074747, 0.0007059051003851283, 0.9996780824017939, 1.0]",0.018243650734808825
64,0.5,40,2,6,kv_only,0.13371179398382083,"[0.0, 0.0, 0.0, 0.13371179398382083]","[1.0, 0.06969435187056658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21393887037411333, 0.0, 0.0025996284215765325, 0.0, 1.0, 1.0]",0.4200922035490773
64,0.5,40,2,6,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002099334100602157, 0.0019585429822486095, 0.0029159133017562784]",0.05380399753289811
64,0.5,40,2,6,isolated_fastest,0.13371179398382083,"[0.0, 0.0, 0.0, 0.13371179398382083]","[1.0, 0.06969435187056658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21393887037411333, 0.0, 0.0025996284215765325, 0.0, 1.0, 1.0]",0.4200922035490773
64,0.5,40,2,7,queue_haul,0.55402637664972,"[0.125, 0.0, 0.34798681167514, 0.08103956497458001]","[1.0, 1.0, 1.0, 0.43221101319776006, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.686442202639552, 0.009126397033920965, 0.015352525601277216, 0.0007287127287514682, 0.9996744026850205, 1.0]",0.0
64,0.5,40,2,7,greedy,0.5355606949980798,"[0.125, 0.0, 0.375, 0.03556069499807983]","[1.0, 1.0, 1.0, 0.28448555998463865, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6568971119969278, 0.009126397033920965, 0.014004324463238356, 0.0007287127287514681, 0.9996744026850206, 1.0]",0.018465681651640198
64,0.5,40,2,7,kv_only,0.13371179398382083,"[0.0, 0.0636365140917086, 0.0, 0.07007527989211221]","[1.0, 0.06969435187056654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10181842254673378, 0.11212044782737954, 0.0011615441869112782, 0.0014380842346652543, 1.0, 0.5531883798197339, 1.0]",0.42031458266589916
64,0.5,40,2,7,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.002112548737295301, 0.0020891632218678086, 0.0030330745458884974]",0.05402637664971999
64,0.5,40,2,7,isolated_fastest,0.13371179398382083,"[0.0, 0.0636365140917086, 0.0, 0.07007527989211221]","[1.0, 0.06969435187056654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10181842254673378, 0.11212044782737954, 0.0011615441869112782, 0.0014380842346652543, 1.0, 0.5531883798197339, 1.0]",0.42031458266589916
64,0.5,40,2,8,queue_haul,0.5541426643529688,"[0.125, 0.0, 0.3479286678235156, 0.08121399652945312]","[1.0, 1.0, 1.0, 0.43314131482374996, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.68662826296475, 0.009126397033920965, 0.015361015903277302, 0.0006850972468345726, 0.9996788209271319, 0.9999999999999998]",0.0
64,0.5,40,2,8,greedy,0.5356597576250934,"[0.125, 0.0, 0.375, 0.035659757625093366]","[1.0, 1.0, 1.0, 0.28527806100074693, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6570556122001495, 0.009126397033920965, 0.014011557142161147, 0.0006850972468345726, 0.9996788209271322, 1.0]",0.018482906727875337
64,0.5,40,2,8,kv_only,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.42023262412251733
64,0.5,40,2,8,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.013689595550881445, 0.0020189491755930843, 0.0019339412345639392, 0.002880440767849783]",0.05414266435296877
64,0.5,40,2,8,isolated_fastest,0.13391004023045144,"[0.0, 0.0, 0.0, 0.13391004023045144]","[1.0, 0.07128032184361162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21425606436872233, 0.0, 0.0026068655174054755, 0.0, 1.0, 1.0]",0.42023262412251733
64,0.5,40,2.5,0,queue_haul,0.6568681960540139,"[0.125, 0.0, 0.375, 0.15686819605401386]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.2549455684321109, 0.0, 1.0, 1.0, 0.2, 0.8509891136864222, 0.010289764273696019, 0.02286112780587228, 0.0005639626215270626, 0.9997428131734691, 1.0]",0.0
64,0.5,40,2.5,0,greedy,0.5477076441315747,"[0.125, 0.0, 0.375, 0.04770764413157467]","[1.0, 1.0, 1.0, 0.38166115305259735, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6763322306105195, 0.009126397033920965, 0.014891187507583285, 0.0003994621499582245, 0.999817831184647, 1.0]",0.10916055192243923
64,0.5,40,2.5,0,kv_only,0.15796498603109893,"[0.0, 0.0, 0.0, 0.15796498603109893]","[1.0, 0.0, 0.26371988824879133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2527439776497583, 0.0, 0.0034850054614301096, 0.0, 1.0, 1.0]",0.498903210022915
64,0.5,40,2.5,0,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.009126397033920965, 0.0007420863601794628, 0.00018216881535294051, 0.000520586342864886]",0.15686819605401392
64,0.5,40,2.5,0,isolated_fastest,0.15796498603109893,"[0.0, 0.0, 0.0, 0.15796498603109893]","[1.0, 0.0, 0.26371988824879133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2527439776497583, 0.0, 0.0034850054614301096, 0.0, 1.0, 1.0]",0.498903210022915
64,0.5,40,2.5,1,queue_haul,0.6571015103107591,"[0.125, 0.0, 0.375, 0.1571015103107591]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.2568120824860729, 0.0, 1.0, 1.0, 0.2, 0.8513624164972147, 0.010298281547858945, 0.022878162354198133, 0.0005762638058709257, 0.9997425186352478, 1.0]",0.0
64,0.5,40,2.5,1,greedy,0.5478067540074962,"[0.125, 0.0, 0.375, 0.047806754007496226]","[1.0, 1.0, 1.0, 0.3824540320599698, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6764908064119941, 0.009126397033920965, 0.014898423636204427, 0.00040746463322153474, 0.9998179400670643, 1.0000000000000002]",0.10929475630326291
64,0.5,40,2.5,1,kv_only,0.15816323227772955,"[0.0, 0.033163232277729555, 0.0, 0.125]","[1.0, 0.26530585822183644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05306117164436729, 0.2, 0.001210643298778812, 0.002281599258480241, 0.7758671114214758, 0.6533335589011875, 1.0]",0.4989382780330296
64,0.5,40,2.5,1,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.009126397033920965, 0.0007558544236879838, 0.00018205993293587177, 0.000519784472604321]",0.15710151031075914
64,0.5,40,2.5,1,isolated_fastest,0.15816323227772955,"[0.0, 0.033163232277729555, 0.0, 0.125]","[1.0, 0.26530585822183644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05306117164436729, 0.2, 0.001210643298778812, 0.002281599258480241, 0.7758671114214758, 0.6533335589011875, 1.0]",0.4989382780330296
64,0.5,40,2.5,2,queue_haul,0.6570460844698256,"[0.125, 0.0, 0.375, 0.1570460844698256]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.25636867575860467, 0.0, 1.0, 1.0, 0.2, 0.851273735151721, 0.010296258194937753, 0.022874115648355745, 0.0005635315444462055, 0.999743009759807, 1.0]",0.0
64,0.5,40,2.5,2,greedy,0.5478066877258151,"[0.125, 0.0, 0.375, 0.0478066877258151]","[1.0, 1.0, 1.0, 0.3824535018065208, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6764907003613043, 0.009126397033920965, 0.014898418796900922, 0.000398884262133884, 0.9998180947218569, 1.0000000000000002]",0.10923939674401051
64,0.5,40,2.5,2,kv_only,0.15816323227772955,"[0.0, 0.0, 0.0, 0.15816323227772955]","[1.0, 0.0, 0.2653058582218364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2530611716443673, 0.0, 0.0034922425572590527, 0.0, 1.0, 1.0]",0.49888285219209605
64,0.5,40,2.5,2,replay_only,0.5,"[0.375, 0.0, 0.125, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.6000000000000001, 0.2, 0.011407996292401206, 0.009126397033920965, 0.0007439445421271747, 0.00018190527814327496, 0.0005211702020960603]",0.1570460844698256
64,0.5,40,2.5,2,isolated_fastest,0.15816323227772955,"[0.0, 0.0, 0.0, 0.15816323227772955]","[1.0, 0.0, 0.2653058582218364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2530611716443673, 0.0, 0.0034922425572590527, 0.0, 1.0, 1.0]",0.49888285219209605
64,0.5,40,2.5,3,queue_haul,0.6567985451217491,"[0.125, 0.0, 0.375, 0.156798545121749]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.2543883609739922, 0.0, 1.0, 1.0, 0.2, 0.8508776721947985, 0.010287221625449492, 0.022856042509379226, 0.0005763834865605644, 0.9997424651605243, 0.9999999999999997]",0.0
64,0.5,40,2.5,3,greedy,0.5477076519321702,"[0.125, 0.0, 0.375, 0.04770765193217019]","[1.0, 1.0, 1.0, 0.38166121545736154, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.2, 0.6763322430914724, 0.009126397033920965, 0.01489118807711394, 0.00040820001339532603, 0.9998176114906573, 1.0]",0.10909089318957887
64,0.5,40,2.5,3,kv_only,0.15796498603109893,"[0.0, 0.03296498603109892, 0.0, 0.125]","[1.0, 0.26371988824879133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05274397764975827, 0.2, 0.0012034062029498687, 0.002281599258480241, 0.7728306248305561, 0.6546902963945319, 1.0]",0.49883355909065014
