case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,replay_phase_load,kv_transfer_phase_load,not_moved_phase_load,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
dest_compute,Dest. compute,dest_compute,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,39.72892285502199,True,True,0.0,36.361745478764306,9.66376887772113,112,2,11,2,10,8,40,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56,0,0,0,37,0,0,19,7,4,17,0.25,0.14285714285714285,0.6071428571428571,0.56615175063463,0.2615150775713809,0.1723331717939891,0.04718877864719172,0.9312398964685571,0.029771398192450824,0.3865507551088452,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,36.54045859371804,True,True,0.0,36.384656628208305,7.759355054063908,96,2,10,2,10,8,24,2,0,1,0,48,0,4,0,2,0,4,0,0,0,0,0,48,0,0,8,42,0,0,6,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.8279369833987228,0.0,0.1720630166012772,1.6601919261450827e-05,0.08323340681292044,1.0000000000000002,0.31037420216255635,kv:pool/germany,
dest_compute-hbm,HBM + compute,dest_compute+hbm,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,36.54045859371804,False,False,0.9936236115272692,35.32646741518094,7.733727938210326,96,2,9,2,10,8,24,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0,0,8,33,0,0,15,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.3397288787902011,0.47555699406236174,0.18471412714743718,0.06029274577973906,0.9515134534908029,0.9066666666666667,0.30934911752841304,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,39.72892285502199,True,True,0.0,36.361745478764306,10.891926847710701,112,2,11,2,10,8,40,2,0,1,0,56,0,4,0,2,0,4,0,0,0,0,0,56,0,0,0,37,0,0,19,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.8276668282060109,0.0,0.1723331717939891,1.772544e-05,0.9312398964685571,0.029771398192450824,0.435677073908428,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,36.54045859371804,False,False,0.9936236115272692,35.32646741518094,8.427476954059351,96,2,9,2,10,8,24,2,0,1,0,48,0,4,0,2,0,4,0,0,0,0,0,48,0,0,8,33,0,0,15,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8152858728525628,0.0,0.18471412714743718,1.5602044358171064e-05,0.9087518006695215,0.92,0.33709907816237406,,target_unmet
none,None bound,none,718,28,36.32009102670822,22,d9e6337849db5f46aab54abe45a86c5d79b99580f7551fe9c0115808498c85f4,0,54.29831131956999,True,True,0.0,38.53330599873682,12.881797328125504,112,2,9,2,10,8,40,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,56,0,0,0,46,0,0,10,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8525640047230892,0.0,0.14743599527691076,9.20607220392227e-06,0.1273969450171718,0.04731525784157364,0.5152718931250202,,
hbm,HBM,hbm,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.147464341188396,True,True,0.0,40.55808190974295,4.856343726837068,84,2,4,4,8,16,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,0,14,37,0,0,5,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,1.8843419266202714e-06,0.0858960738588341,0.4666666666666667,0.1942537490734827,,
bandwidth,Bandwidth,bandwidth,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,55.49492645309438,True,True,0.0,40.55808190974295,4.856343726837068,112,2,4,4,8,16,32,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,5.36384e-06,0.0858960738588341,0.009303561935140883,0.1942537490734827,,
dest_compute,Dest. compute,dest_compute,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.712198401945756,True,True,0.0,40.55808190974295,3.802714327000001,112,2,4,4,8,16,32,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,56,0,0,0,36,0,0,20,1,3,24,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.3932161515329204,0.4770511981049246,0.12973265036215498,0.03536348383333333,0.8216631608551669,0.007442849548112706,0.15210857308000003,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.147464341188396,True,True,0.0,40.55808190974295,4.856343726837068,84,2,4,4,8,16,4,3,0,1,0,42,0,0,0,3,0,0,0,0,0,0,0,42,0,0,14,37,0,0,5,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,5.36384e-06,0.0858960738588341,0.4666666666666667,0.1942537490734827,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.10717268421399,True,True,0.0,40.55808190974295,3.802714327000001,84,2,4,4,8,16,4,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,42,0,0,14,29,0,0,13,1,3,24,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.3932161515329204,0.4770511981049246,0.12973265036215498,0.03536348383333333,0.8216631608551669,0.37333333333333335,0.15210857308000003,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.712198401945756,True,True,0.0,40.55808190974295,4.539167577959033,112,2,4,4,8,16,32,3,0,1,0,56,0,1,0,3,0,1,0,0,0,0,0,56,0,0,0,36,0,0,20,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,4.31552e-06,0.8216631608551669,0.007442849548112706,0.18156670311836126,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,49.107172684213964,True,True,0.0,40.55808190974295,4.539167577959033,84,2,4,4,8,16,4,3,0,1,0,42,0,1,0,3,0,1,0,0,0,0,0,42,0,0,14,29,0,0,13,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,4.31552e-06,0.8216631608551669,0.37333333333333335,0.18156670311836126,,
none,None bound,none,719,28,37.25530993719413,28,8c92e64c16b8fee9e192e9900fad27e520fb27f7c706e04445945bcadac60e15,1,55.57340204416789,True,True,0.0,40.55808190974295,4.856343726837068,112,2,4,4,8,16,32,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.870267349637845,0.0,0.12973265036215498,1.8843419266202714e-06,0.0858960738588341,0.009303561935140883,0.1942537490734827,,
hbm,HBM,hbm,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,35.478270645638005,True,True,0.0,34.60935536266072,8.870532756524193,84,2,9,3,15,12,32,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,0,14,34,0,0,8,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8208216462583668,0.0,0.17917835374163316,6.645504507346681e-06,0.06881684282328751,0.8533333333333335,0.3548213102609677,,
bandwidth,Bandwidth,bandwidth,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,48.34390215795379,True,True,0.0,34.60935536266072,11.41476109829767,112,2,9,3,15,12,60,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.820821646258367,0.0,0.17917835374163305,1.81632e-05,0.10745946726651029,0.030834662413609784,0.4565904439319068,,
dest_compute,Dest. compute,dest_compute,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,38.12749380990765,True,True,0.0,32.406735438480496,11.88724084833047,112,2,11,3,15,12,60,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,0,0,33,0,0,23,5,6,17,0.17857142857142858,0.21428571428571427,0.6071428571428571,0.16882216166111347,0.6186977201011721,0.2124801182377145,0.06598748043241051,0.9968201786563777,0.031897926634768745,0.47548963393321875,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,35.47827064563802,True,True,0.0,34.60935536266072,8.870532756524193,84,2,9,3,15,12,32,3,0,1,0,42,0,2,0,3,0,2,0,0,0,0,0,42,0,0,14,34,0,0,8,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8208216462583668,0.0,0.17917835374163316,1.2172532568046192e-05,0.06881684282328751,0.8533333333333335,0.3548213102609677,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,35.478270645638005,True,True,0.0,34.60935536266072,7.573403500625001,84,2,9,3,15,12,32,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,42,0,0,14,26,0,0,16,3,6,19,0.10714285714285714,0.21428571428571427,0.6785714285714286,0.4299968174098351,0.39082482884853187,0.17917835374163305,0.071599386965,0.8458052846903641,0.7866666666666667,0.302936140025,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,38.12749380990765,True,True,0.0,32.406735438480496,13.621870036418713,112,2,11,3,15,12,60,3,0,1,0,56,0,2,0,3,0,2,0,0,0,0,0,56,0,0,0,33,0,0,23,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.7875198817622856,0.0,0.2124801182377144,2.1430399999999997e-05,0.9691347636296427,0.03615098351940457,0.5448748014567485,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,35.478270645638005,True,True,0.0,34.60935536266072,9.44102024592555,84,2,9,3,15,12,32,3,0,1,0,42,0,3,0,3,0,3,0,0,0,0,0,42,0,0,14,26,0,0,16,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.820821646258367,0.0,0.17917835374163305,1.141248e-05,0.9076041831324307,0.9733333333333334,0.37764080983702203,,
none,None bound,none,720,28,32.405510393581785,194,5c53c11a5c845cc784bc4cf2a2763cd2864b5c9be1dfd62c69343cf3ad22abeb,1,48.3855133794807,True,True,0.0,34.60935536266072,11.41476109829767,112,2,9,3,15,12,60,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.820821646258367,0.0,0.17917835374163305,6.332866824738185e-06,0.10745946726651029,0.030834662413609784,0.4565904439319068,,
hbm,HBM,hbm,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,45.082667007637724,True,True,0.0,38.74869057900291,8.955675963404314,92,2,8,3,8,12,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,10,39,0,0,7,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.7322285561170887,0.12761617514767093,0.1401552687352403,0.013126808573550988,0.10428040626395682,0.8933333333333333,0.35822703853617255,,
bandwidth,Bandwidth,bandwidth,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,54.18289642369231,True,True,0.0,38.74869057900291,10.345427015442233,112,2,8,3,8,12,32,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8598447312647598,0.0,0.1401552687352402,1.2075520000000001e-05,0.11380350569180592,0.020733652312599684,0.41381708061768924,,
dest_compute,Dest. compute,dest_compute,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,44.612708644389144,True,True,0.0,38.74869057900291,7.81643801,112,2,8,3,8,12,32,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,0,0,34,0,0,22,2,6,20,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.4170674794035918,0.44277725186116806,0.1401552687352401,0.05249823072,0.9673166888485354,0.014354066985645935,0.3126575204,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,45.08266700763775,True,True,0.0,38.74869057900291,8.987450009667082,92,2,8,3,8,12,12,3,0,1,0,46,0,1,0,3,0,1,0,0,0,0,0,46,0,0,10,39,0,0,7,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8598447312647598,0.0,0.1401552687352402,1.032384e-05,0.10428040626395682,0.8933333333333333,0.3594980003866832,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,44.35503424813362,True,True,0.0,38.74869057900291,7.81643801,92,2,8,3,8,12,12,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,0,0,10,29,0,0,17,2,6,20,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.4170674794035918,0.44277725186116806,0.1401552687352401,0.05249823072,0.9673166888485354,0.72,0.3126575204,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,44.612708644389144,True,True,0.0,38.74869057900291,9.246655437636628,112,2,8,3,8,12,32,3,0,1,0,56,0,2,0,3,0,2,0,0,0,0,0,56,0,0,0,34,0,0,22,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8598447312647598,0.0,0.1401552687352402,8.367360000000001e-06,0.9673166888485354,0.014354066985645935,0.3698662175054651,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,44.35503424813362,True,True,0.0,38.74869057900291,9.246655437636628,92,2,8,3,8,12,12,3,0,1,0,46,0,2,0,3,0,2,0,0,0,0,0,46,0,0,10,29,0,0,17,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8598447312647598,0.0,0.1401552687352402,8.367360000000001e-06,0.9673166888485354,0.72,0.3698662175054651,,
none,None bound,none,721,28,36.44513119806551,104,a3adb128687cafa54f0f372a775425cf0188f32fcf1ade60a97d8b2cff38f350,0,54.216553201946255,True,True,0.0,38.74869057900291,10.313652969179463,112,2,8,3,8,12,32,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,44,0,0,12,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.7322285561170887,0.12761617514767093,0.1401552687352403,0.013127284376427805,0.11380350569180592,0.020733652312599684,0.41254611876717856,,
hbm,HBM,hbm,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,45.97111534907461,True,True,0.0,38.93574721732301,9.156793851756929,88,2,8,3,11,12,20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,44,0,0,12,34,0,0,10,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,3.826916111800935e-06,0.10594303637095925,0.9066666666666667,0.3662717540702771,,
bandwidth,Bandwidth,bandwidth,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,55.15823048585068,True,True,0.0,38.93574721732301,10.41129609109726,112,2,8,3,11,12,44,2,0,1,0,56,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,40,0,0,16,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,1.2249599999999999e-05,0.11293200627201647,0.020467836257309944,0.4164518436438904,,
dest_compute,Dest. compute,dest_compute,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,44.16646866043071,True,True,0.0,38.93574721732301,6.4012846926666676,112,2,8,3,11,12,44,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56,0,0,0,32,0,0,24,3,5,20,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.4265960619584165,0.4349505349836382,0.1384534030579453,0.062239731546666656,0.9134813117058547,0.012759170653907498,0.2560513877066667,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,45.97111534907461,True,True,0.0,38.93574721732301,9.156793851756929,88,2,8,3,11,12,20,2,0,1,0,44,0,1,0,2,0,1,0,0,0,0,0,44,0,0,12,34,0,0,10,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,1.089344e-05,0.10594303637095925,0.9066666666666667,0.3662717540702771,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,44.140462787566946,True,True,0.0,38.93574721732301,6.4012846926666676,88,2,8,3,11,12,20,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,12,26,0,0,18,3,5,20,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.4265960619584165,0.4349505349836382,0.1384534030579453,0.062239731546666656,0.9134813117058547,0.64,0.2560513877066667,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,44.16646866043071,True,True,0.0,38.93574721732301,7.971535106883813,112,2,8,3,11,12,44,2,0,1,0,56,0,3,0,2,0,3,0,0,0,0,0,56,0,0,0,32,0,0,24,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,7.742079999999999e-06,0.9134813117058547,0.012759170653907498,0.31886140427535253,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,44.140462787566946,True,True,0.0,38.93574721732301,7.971535106883813,88,2,8,3,11,12,20,2,0,1,0,44,0,3,0,2,0,3,0,0,0,0,0,44,0,0,12,26,0,0,18,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,7.742079999999999e-06,0.9134813117058547,0.64,0.31886140427535253,,
none,None bound,none,722,28,37.508755159796564,125,d59b384807194bf016d676f8baccc9f6466ff6139b76eeaee35aee5a2f7408d4,1,55.31493031530334,True,True,0.0,38.93574721732301,10.41129609109726,112,2,8,3,11,12,44,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,40,0,0,16,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8615465969420547,0.0,0.1384534030579453,4.303341424115498e-06,0.11293200627201647,0.020467836257309944,0.4164518436438904,,
hbm,HBM,hbm,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,39.31873315055549,True,True,0.0,31.488262593193994,8.910488478823227,80,2,8,3,10,12,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,0,0,16,32,0,0,8,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.725128937022927,0.0817109128482465,0.19316015012882648,0.018253629958758077,0.06869772577673645,0.88,0.356419539152929,,
bandwidth,Bandwidth,bandwidth,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,46.73767708398728,True,True,0.0,32.478879139561286,9.622346925880569,112,2,7,3,10,12,40,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,7,0,21,0.25,0.0,0.75,0.8213568415691829,0.0,0.17864315843081713,1.6712959999999998e-05,0.10409951898761322,0.027910685805422646,0.3848938770352227,,
dest_compute,Dest. compute,dest_compute,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,40.84633701452651,True,True,0.0,33.54473423956783,9.166216112833334,112,2,8,3,10,12,40,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,56,0,0,0,35,0,0,21,1,7,20,0.03571428571428571,0.25,0.7142857142857143,0.3294380017953714,0.5071209106079726,0.163441087596656,0.09125412064166667,0.7936792947044872,0.019138755980861247,0.3666486445133333,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,39.31873315055549,True,True,0.0,31.488262593193994,8.958622777661144,80,2,8,3,10,12,8,3,0,1,0,40,0,1,0,3,0,1,0,0,0,0,0,40,0,0,16,32,0,0,8,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8068398498711735,0.0,0.19316015012882648,1.0241919999999999e-05,0.06869772577673645,0.88,0.35834491110644573,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,38.997963778765154,True,True,0.0,33.54473423956783,9.166216112833334,80,2,8,3,10,12,8,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,40,0,0,16,27,0,0,13,1,7,20,0.03571428571428571,0.25,0.7142857142857143,0.3294380017953714,0.5071209106079726,0.163441087596656,0.09125412064166667,0.7936792947044872,0.9600000000000001,0.3666486445133333,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,40.84633701452651,True,True,0.0,33.54473423956783,11.258713149403663,112,2,8,3,10,12,40,3,0,1,0,56,0,1,0,3,0,1,0,0,0,0,0,56,0,0,0,35,0,0,21,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.836558912403344,0.0,0.163441087596656,1.1230719999999999e-05,0.7936792947044872,0.019138755980861247,0.4503485259761465,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,38.997963778765154,True,True,0.0,33.54473423956783,11.258713149403663,80,2,8,3,10,12,8,3,0,1,0,40,0,1,0,3,0,1,0,0,0,0,0,40,0,0,16,27,0,0,13,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.836558912403344,0.0,0.163441087596656,1.1230719999999999e-05,0.7936792947044872,0.9600000000000001,0.4503485259761465,,
none,None bound,none,723,28,31.488211265876608,104,804d274f441cc17d6aed10c83f99b7de0f901f5f8b9c443f2e554bdd652eb96e,0,46.745828876950895,True,True,0.0,32.478879139561286,9.574212627042652,112,2,7,3,10,12,40,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,6,1,21,0.21428571428571427,0.03571428571428571,0.75,0.7396459287209363,0.0817109128482465,0.17864315843081724,0.018255886182030272,0.10409951898761322,0.027910685805422646,0.38296850508170593,,
hbm,HBM,hbm,724,28,42.553195499024476,13,b2f5312e3bd271136af7021b5e86e57edc0ce8a378fe22753bf17faa34a8826f,0,37.226244198746514,False,False,7.879720401267349,34.67347509775712,7.588038150402072,80,2,9,1,10,4,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,16,35,0,0,5,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.21706607728963254,0.5641013200115068,0.21883260269886062,0.05878460702524528,0.1060097658691809,0.8266666666666667,0.3035215260160829,,target_unmet
bandwidth,Bandwidth,bandwidth,724,28,42.553195499024476,13,b2f5312e3bd271136af7021b5e86e57edc0ce8a378fe22753bf17faa34a8826f,0,62.78195030312544,True,True,0.0,46.091257017359396,12.155015764640977,112,2,8,1,10,4,40,1,1,1,0,56,0,0,0,1,1,0,0,0,0,0,0,56,0,0,0,43,0,0,13,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8863575051588084,0.0,0.1136424948411916,2.5055999999999995e-05,0.24537243054428162,0.04199893673577885,0.48620063058563906,,
dest_compute,Dest. compute,dest_compute,724,28,42.553195499024476,13,b2f5312e3bd271136af7021b5e86e57edc0ce8a378fe22753bf17faa34a8826f,0,33.31780865739941,False,False,15.993658059899417,26.55953743912505,13.25543912272143,108,2,14,1,10,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,37,0,0,17,10,4,14,0.35714285714285715,0.14285714285714285,0.5,0.3557868155395056,0.3256477597701413,0.3185654246903531,0.04703380442699287,0.9912481320791398,0.04731525784157364,0.5302175649088572,,target_unmet
