model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,comparator,p05_difference_w,median_difference_w,p95_difference_w,win_fraction
gpt-oss-20b,coding,32,100,3,isolated_fastest,1.0,nominal_volume,lp_plan,2289725.536071099,4934407.320545815,7745037.478436458,1.0
gpt-oss-20b,coding,32,100,10,lp_plan,1.0,nominal_volume,lp_bound,4.067383982287762,10.856862978078425,51.04251976688142,1.0
gpt-oss-20b,coding,32,100,10,greedy,1.0,nominal_volume,lp_bound,1274.691665782383,2882.138753280975,3760.273103321329,1.0
gpt-oss-20b,coding,32,100,10,greedy,1.0,nominal_volume,lp_plan,1270.3505222871663,2870.8705193628557,3746.7263787693214,0.95
gpt-oss-20b,coding,32,100,10,kv_only,1.0,nominal_volume,lp_bound,4699367.101463963,7566110.711736172,9722244.106746836,1.0
gpt-oss-20b,coding,32,100,10,kv_only,1.0,nominal_volume,lp_plan,4699357.809355757,7566098.6594867045,9722194.127905738,1.0
gpt-oss-20b,coding,32,100,10,replay_only,1.0,nominal_volume,lp_bound,1695.7071461628248,2953.896411362104,3830.181045259701,1.0
gpt-oss-20b,coding,32,100,10,replay_only,1.0,nominal_volume,lp_plan,1690.0368964079823,2942.398787068203,3816.634320707694,1.0
gpt-oss-20b,coding,32,100,10,isolated_fastest,1.0,nominal_volume,lp_bound,4699367.101463963,7566110.711736172,9722244.106746836,1.0
gpt-oss-20b,coding,32,100,10,isolated_fastest,1.0,nominal_volume,lp_plan,4699357.809355757,7566098.6594867045,9722194.127905738,1.0
gpt-oss-20b,coding,32,100,30,lp_plan,1.0,nominal_volume,lp_bound,1.3036522482521866,13.594023265875876,47.54268585517534,1.0
gpt-oss-20b,coding,32,100,30,greedy,1.0,nominal_volume,lp_bound,1.6667806481942602,3847.4038537619635,5653.601023006699,1.0
gpt-oss-20b,coding,32,100,30,greedy,1.0,nominal_volume,lp_plan,-33.67903178455257,3841.1428510518745,5639.191879544431,0.9
gpt-oss-20b,coding,32,100,30,kv_only,1.0,nominal_volume,lp_bound,7888969.926432076,9705129.826738529,10839898.538660018,1.0
gpt-oss-20b,coding,32,100,30,kv_only,1.0,nominal_volume,lp_plan,7888966.206581594,9705124.284148943,10839894.291618677,1.0
gpt-oss-20b,coding,32,100,30,replay_only,1.0,nominal_volume,lp_bound,1708.1400014767487,3860.710393458605,5701.0435696144,1.0
gpt-oss-20b,coding,32,100,30,replay_only,1.0,nominal_volume,lp_plan,1647.4294997199493,3854.4493907485157,5686.634426152132,1.0
gpt-oss-20b,coding,32,100,30,isolated_fastest,1.0,nominal_volume,lp_bound,7888969.926432076,9705129.826738529,10839898.538660018,1.0
gpt-oss-20b,coding,32,100,30,isolated_fastest,1.0,nominal_volume,lp_plan,7888966.206581594,9705124.284148943,10839894.291618677,1.0
gpt-oss-20b,coding,32,100,60,lp_plan,1.0,nominal_volume,lp_bound,1.2116056817583791,9.416980925016105,69.47372547071404,1.0
gpt-oss-20b,coding,32,100,60,greedy,1.0,nominal_volume,lp_bound,513.2178739803935,3737.6402908675373,6385.2408670007,1.0
gpt-oss-20b,coding,32,100,60,greedy,1.0,nominal_volume,lp_plan,504.07766216426126,3732.5659486670047,6378.185867190061,1.0
gpt-oss-20b,coding,32,100,60,kv_only,1.0,nominal_volume,lp_bound,9626108.131465249,10688057.528065572,11374066.932497723,1.0
gpt-oss-20b,coding,32,100,60,kv_only,1.0,nominal_volume,lp_plan,9626106.24363547,10688055.249369122,11374066.0078863,1.0
gpt-oss-20b,coding,32,100,60,replay_only,1.0,nominal_volume,lp_bound,1593.8271769762105,4041.146186862141,6406.418059078489,1.0
gpt-oss-20b,coding,32,100,60,replay_only,1.0,nominal_volume,lp_plan,1537.600568780496,4022.2015662323684,6399.363059267849,1.0
gpt-oss-20b,coding,32,100,60,isolated_fastest,1.0,nominal_volume,lp_bound,9626108.131465249,10688057.528065572,11374066.932497723,1.0
gpt-oss-20b,coding,32,100,60,isolated_fastest,1.0,nominal_volume,lp_plan,9626106.24363547,10688055.249369122,11374066.0078863,1.0
gpt-oss-20b,coding,32,100,120,lp_plan,1.0,nominal_volume,lp_bound,1.2107852551154974,3.5058453530073166,65.38390767695233,1.0
gpt-oss-20b,coding,32,100,120,greedy,1.0,nominal_volume,lp_bound,1213.8201238450608,3820.538468103856,5582.791936295348,1.0
gpt-oss-20b,coding,32,100,120,greedy,1.0,nominal_volume,lp_plan,1210.0665006903957,3800.3868345646188,5580.773622994459,1.0
gpt-oss-20b,coding,32,100,120,kv_only,1.0,nominal_volume,lp_bound,10717240.563547546,11279582.09176879,11573943.209089475,1.0
gpt-oss-20b,coding,32,100,120,kv_only,1.0,nominal_volume,lp_plan,10717238.564483505,11279517.019793907,11573943.013941111,1.0
gpt-oss-20b,coding,32,100,120,replay_only,1.0,nominal_volume,lp_bound,1219.0084976782105,3823.9055996043608,5585.333102073666,1.0
gpt-oss-20b,coding,32,100,120,replay_only,1.0,nominal_volume,lp_plan,1215.2548745235454,3803.7539660651237,5583.314788772777,1.0
gpt-oss-20b,coding,32,100,120,isolated_fastest,1.0,nominal_volume,lp_bound,10717240.563547546,11279582.09176879,11573943.209089475,1.0
gpt-oss-20b,coding,32,100,120,isolated_fastest,1.0,nominal_volume,lp_plan,10717238.564483505,11279517.019793907,11573943.013941111,1.0
gpt-oss-20b,coding,32,100,300,lp_plan,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.24775
gpt-oss-20b,coding,32,100,300,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.862645149230957e-09,0.19875
gpt-oss-20b,coding,32,100,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,100,300,kv_only,1.0,nominal_volume,lp_bound,10581308.578689381,11168243.506717112,11548912.60751105,1.0
gpt-oss-20b,coding,32,100,300,kv_only,1.0,nominal_volume,lp_plan,10581308.578689381,11168243.506717114,11548912.60751105,1.0
gpt-oss-20b,coding,32,100,300,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,1.862645149230957e-09,0.19875
gpt-oss-20b,coding,32,100,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,100,300,isolated_fastest,1.0,nominal_volume,lp_bound,10581308.578689381,11168243.506717112,11548912.60751105,1.0
gpt-oss-20b,coding,32,100,300,isolated_fastest,1.0,nominal_volume,lp_plan,10581308.578689381,11168243.506717114,11548912.60751105,1.0
gpt-oss-20b,coding,32,100,600,lp_plan,1.0,nominal_volume,lp_bound,-5.587935447692871e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,100,600,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26175
gpt-oss-20b,coding,32,100,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,100,600,kv_only,1.0,nominal_volume,lp_bound,9345763.899898732,10399357.360624855,11202584.33458829,1.0
gpt-oss-20b,coding,32,100,600,kv_only,1.0,nominal_volume,lp_plan,9345763.899898732,10399357.360624854,11202584.334588293,1.0
gpt-oss-20b,coding,32,100,600,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26175
gpt-oss-20b,coding,32,100,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,100,600,isolated_fastest,1.0,nominal_volume,lp_bound,9345763.899898732,10399357.360624855,11202584.33458829,1.0
gpt-oss-20b,coding,32,100,600,isolated_fastest,1.0,nominal_volume,lp_plan,9345763.899898732,10399357.360624854,11202584.334588293,1.0
gpt-oss-20b,coding,32,100,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.21475
gpt-oss-20b,coding,32,100,1800,greedy,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,1.9557774066919967e-09,0.2805
gpt-oss-20b,coding,32,100,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,100,1800,kv_only,1.0,nominal_volume,lp_bound,5466889.709475612,8264612.452010991,10438282.669007195,1.0
gpt-oss-20b,coding,32,100,1800,kv_only,1.0,nominal_volume,lp_plan,5466889.709475614,8264612.452010991,10438282.669007195,1.0
gpt-oss-20b,coding,32,100,1800,replay_only,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,1.9557774066919967e-09,0.2805
gpt-oss-20b,coding,32,100,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,100,1800,isolated_fastest,1.0,nominal_volume,lp_bound,5466889.709475612,8264612.452010991,10438282.669007195,1.0
gpt-oss-20b,coding,32,100,1800,isolated_fastest,1.0,nominal_volume,lp_plan,5466889.709475614,8264612.452010991,10438282.669007195,1.0
gpt-oss-20b,coding,32,100,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.2135
gpt-oss-20b,coding,32,100,3600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.18775
gpt-oss-20b,coding,32,100,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.25
gpt-oss-20b,coding,32,100,3600,kv_only,1.0,nominal_volume,lp_bound,3553968.7786482917,6833968.827035349,9516463.33920349,1.0
gpt-oss-20b,coding,32,100,3600,kv_only,1.0,nominal_volume,lp_plan,3553968.7786482917,6833968.827035351,9516463.339203488,1.0
gpt-oss-20b,coding,32,100,3600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.18775
gpt-oss-20b,coding,32,100,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.25
gpt-oss-20b,coding,32,100,3600,isolated_fastest,1.0,nominal_volume,lp_bound,3553968.7786482917,6833968.827035349,9516463.33920349,1.0
gpt-oss-20b,coding,32,100,3600,isolated_fastest,1.0,nominal_volume,lp_plan,3553968.7786482917,6833968.827035351,9516463.339203488,1.0
gpt-oss-20b,coding,32,400,1,lp_plan,1.0,nominal_volume,lp_bound,3.8649018328404083,23.910355654312298,65.97778711877618,1.0
gpt-oss-20b,coding,32,400,1,greedy,1.0,nominal_volume,lp_bound,1891.6012299905997,5211.8379421283025,9863.331722907726,1.0
gpt-oss-20b,coding,32,400,1,greedy,1.0,nominal_volume,lp_plan,1880.4953315204475,5172.015394645045,9791.797639922892,1.0
gpt-oss-20b,coding,32,400,1,kv_only,1.0,nominal_volume,lp_bound,1400648.801995783,3215816.351810443,4435850.433067481,1.0
gpt-oss-20b,coding,32,400,1,kv_only,1.0,nominal_volume,lp_plan,1400638.0089680864,3215784.4007689795,4435778.8989844965,1.0
gpt-oss-20b,coding,32,400,1,replay_only,1.0,nominal_volume,lp_bound,1922.870896196342,5258.733029031893,9973.567733131642,1.0
gpt-oss-20b,coding,32,400,1,replay_only,1.0,nominal_volume,lp_plan,1915.7490500939311,5218.910481548635,9902.03365014681,1.0
gpt-oss-20b,coding,32,400,1,isolated_fastest,1.0,nominal_volume,lp_bound,1400648.801995783,3215816.351810443,4435850.433067481,1.0
gpt-oss-20b,coding,32,400,1,isolated_fastest,1.0,nominal_volume,lp_plan,1400638.0089680864,3215784.4007689795,4435778.8989844965,1.0
gpt-oss-20b,coding,32,400,3,lp_plan,1.0,nominal_volume,lp_bound,6.452934312820443,15.631283929105848,49.356057249707796,1.0
gpt-oss-20b,coding,32,400,3,greedy,1.0,nominal_volume,lp_bound,4889.872794478821,11908.697475343477,32433.43742621439,1.0
gpt-oss-20b,coding,32,400,3,greedy,1.0,nominal_volume,lp_plan,4852.079501625513,11866.732372392435,32425.106634432475,1.0
gpt-oss-20b,coding,32,400,3,kv_only,1.0,nominal_volume,lp_bound,2274916.352836156,4930060.7867783,7720885.9748522965,1.0
gpt-oss-20b,coding,32,400,3,kv_only,1.0,nominal_volume,lp_plan,2274906.0488018976,4930024.652898187,7720837.3397442475,1.0
gpt-oss-20b,coding,32,400,3,replay_only,1.0,nominal_volume,lp_bound,4914.031251666594,6861.118059812114,15252.527106918402,1.0
gpt-oss-20b,coding,32,400,3,replay_only,1.0,nominal_volume,lp_plan,4876.237958813287,6845.91643618606,15220.914951881821,1.0
gpt-oss-20b,coding,32,400,3,isolated_fastest,1.0,nominal_volume,lp_bound,2274916.352836156,4930060.7867783,7720885.9748522965,1.0
gpt-oss-20b,coding,32,400,3,isolated_fastest,1.0,nominal_volume,lp_plan,2274906.0488018976,4930024.652898187,7720837.3397442475,1.0
gpt-oss-20b,coding,32,400,10,lp_plan,1.0,nominal_volume,lp_bound,2.5937160152476344,12.537195554934442,52.02646771673904,1.0
gpt-oss-20b,coding,32,400,10,greedy,1.0,nominal_volume,lp_bound,4.96980658886027,12406.855187829584,16026.916166491053,1.0
gpt-oss-20b,coding,32,400,10,greedy,1.0,nominal_volume,lp_plan,-0.2070190438998638,12398.844257867895,16020.352974321737,0.95
gpt-oss-20b,coding,32,400,10,kv_only,1.0,nominal_volume,lp_bound,4646721.44494052,7498139.1072571,9623357.855594555,1.0
gpt-oss-20b,coding,32,400,10,kv_only,1.0,nominal_volume,lp_plan,4646708.855403364,7498131.203587346,9623311.260203019,1.0
gpt-oss-20b,coding,32,400,10,replay_only,1.0,nominal_volume,lp_bound,7081.602736580116,12456.519708452746,16096.824108429426,1.0
gpt-oss-20b,coding,32,400,10,replay_only,1.0,nominal_volume,lp_plan,7075.422908120533,12446.434219354764,16090.26091626011,1.0
gpt-oss-20b,coding,32,400,10,isolated_fastest,1.0,nominal_volume,lp_bound,4646721.44494052,7498139.1072571,9623357.855594555,1.0
gpt-oss-20b,coding,32,400,10,isolated_fastest,1.0,nominal_volume,lp_plan,4646708.855403364,7498131.203587346,9623311.260203019,1.0
gpt-oss-20b,coding,32,400,30,lp_plan,1.0,nominal_volume,lp_bound,1.204345855675642,10.609504488296807,48.45116201666667,1.0
gpt-oss-20b,coding,32,400,30,greedy,1.0,nominal_volume,lp_bound,2576.88194061066,15974.296915099956,23599.85779837265,1.0
gpt-oss-20b,coding,32,400,30,greedy,1.0,nominal_volume,lp_plan,2567.206085609692,15969.545499674976,23588.31764098943,0.95
gpt-oss-20b,coding,32,400,30,kv_only,1.0,nominal_volume,lp_bound,7821912.301438752,9545590.38922813,10615960.364943692,1.0
gpt-oss-20b,coding,32,400,30,kv_only,1.0,nominal_volume,lp_plan,7821909.682169641,9545589.15938014,10615952.1291208,1.0
gpt-oss-20b,coding,32,400,30,replay_only,1.0,nominal_volume,lp_bound,7025.926329333734,15987.603454796597,23647.300344980304,1.0
gpt-oss-20b,coding,32,400,30,replay_only,1.0,nominal_volume,lp_plan,6965.044168915159,15982.852039371617,23635.760187597087,1.0
gpt-oss-20b,coding,32,400,30,isolated_fastest,1.0,nominal_volume,lp_bound,7821912.301438752,9545590.38922813,10615960.364943692,1.0
gpt-oss-20b,coding,32,400,30,isolated_fastest,1.0,nominal_volume,lp_plan,7821909.682169641,9545589.15938014,10615952.1291208,1.0
gpt-oss-20b,coding,32,400,60,lp_plan,1.0,nominal_volume,lp_bound,1.2243187971413179,10.402248531579971,69.67907242737695,1.0
gpt-oss-20b,coding,32,400,60,greedy,1.0,nominal_volume,lp_bound,4769.520804907548,13515.017952065915,26360.343696728833,1.0
gpt-oss-20b,coding,32,400,60,greedy,1.0,nominal_volume,lp_plan,4703.722098250014,13509.90596792847,26349.175903800053,1.0
gpt-oss-20b,coding,32,400,60,kv_only,1.0,nominal_volume,lp_bound,8994550.05017249,10224941.155179206,10857129.088128855,1.0
gpt-oss-20b,coding,32,400,60,kv_only,1.0,nominal_volume,lp_plan,8994538.488410192,10224905.378020847,10857125.97699594,1.0
gpt-oss-20b,coding,32,400,60,replay_only,1.0,nominal_volume,lp_bound,6519.227984185357,16387.855696921237,26381.52088880662,1.0
gpt-oss-20b,coding,32,400,60,replay_only,1.0,nominal_volume,lp_plan,6462.848669338253,16352.225756940432,26370.353095877843,1.0
gpt-oss-20b,coding,32,400,60,isolated_fastest,1.0,nominal_volume,lp_bound,8994550.05017249,10224941.155179206,10857129.088128855,1.0
gpt-oss-20b,coding,32,400,60,isolated_fastest,1.0,nominal_volume,lp_plan,8994538.488410192,10224905.378020847,10857125.97699594,1.0
gpt-oss-20b,coding,32,400,120,lp_plan,1.0,nominal_volume,lp_bound,1.266819679550844,9.406406653113663,65.60495353545856,1.0
gpt-oss-20b,coding,32,400,120,greedy,1.0,nominal_volume,lp_bound,2628.8478146834595,14341.54251493141,22632.883921120374,1.0
gpt-oss-20b,coding,32,400,120,greedy,1.0,nominal_volume,lp_plan,2626.738594913326,14338.658658109605,22629.343651545947,1.0
gpt-oss-20b,coding,32,400,120,kv_only,1.0,nominal_volume,lp_bound,9201707.197983943,10261113.187928606,10904370.959181191,1.0
gpt-oss-20b,coding,32,400,120,kv_only,1.0,nominal_volume,lp_plan,9201705.099086013,10261106.835786164,10904367.65558528,1.0
gpt-oss-20b,coding,32,400,120,replay_only,1.0,nominal_volume,lp_bound,4969.664243735006,15522.167127668858,22822.060227693633,1.0
gpt-oss-20b,coding,32,400,120,replay_only,1.0,nominal_volume,lp_plan,4965.827185050498,15518.401096037589,22813.698015198133,1.0
gpt-oss-20b,coding,32,400,120,isolated_fastest,1.0,nominal_volume,lp_bound,9201707.197983943,10261113.187928606,10904370.959181191,1.0
gpt-oss-20b,coding,32,400,120,isolated_fastest,1.0,nominal_volume,lp_plan,9201705.099086013,10261106.835786164,10904367.65558528,1.0
gpt-oss-20b,coding,32,400,300,lp_plan,1.0,nominal_volume,lp_bound,-5.587935447692871e-09,0.0,1.9557774066919967e-09,0.22725
gpt-oss-20b,coding,32,400,300,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2735
gpt-oss-20b,coding,32,400,300,greedy,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,400,300,kv_only,1.0,nominal_volume,lp_bound,7465744.184388143,9140713.115272986,10745555.507704295,1.0
gpt-oss-20b,coding,32,400,300,kv_only,1.0,nominal_volume,lp_plan,7465744.184388144,9140713.115272986,10745555.507704291,1.0
gpt-oss-20b,coding,32,400,300,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2735
gpt-oss-20b,coding,32,400,300,replay_only,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,32,400,300,isolated_fastest,1.0,nominal_volume,lp_bound,7465744.184388143,9140713.115272986,10745555.507704295,1.0
gpt-oss-20b,coding,32,400,300,isolated_fastest,1.0,nominal_volume,lp_plan,7465744.184388144,9140713.115272986,10745555.507704291,1.0
gpt-oss-20b,coding,32,400,600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.142
gpt-oss-20b,coding,32,400,600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.203
gpt-oss-20b,coding,32,400,600,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,400,600,kv_only,1.0,nominal_volume,lp_bound,4458540.7294477485,7840790.431567528,10131008.178049427,1.0
gpt-oss-20b,coding,32,400,600,kv_only,1.0,nominal_volume,lp_plan,4458540.7294477485,7840790.43156753,10131008.178049427,1.0
gpt-oss-20b,coding,32,400,600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,1.9557774066919967e-09,0.203
gpt-oss-20b,coding,32,400,600,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,3.725290298461914e-09,0.35
gpt-oss-20b,coding,32,400,600,isolated_fastest,1.0,nominal_volume,lp_bound,4458540.7294477485,7840790.431567528,10131008.178049427,1.0
gpt-oss-20b,coding,32,400,600,isolated_fastest,1.0,nominal_volume,lp_plan,4458540.7294477485,7840790.43156753,10131008.178049427,1.0
gpt-oss-20b,coding,32,400,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,2.0489096641530363e-09,0.1535
gpt-oss-20b,coding,32,400,1800,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,2.2351741790751156e-09,0.1495
gpt-oss-20b,coding,32,400,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,400,1800,kv_only,1.0,nominal_volume,lp_bound,2088980.7812198065,4945645.900523617,7907200.551115899,1.0
gpt-oss-20b,coding,32,400,1800,kv_only,1.0,nominal_volume,lp_plan,2088980.7812198084,4945645.900523621,7907200.551115899,1.0
gpt-oss-20b,coding,32,400,1800,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,2.2351741790751156e-09,0.1495
gpt-oss-20b,coding,32,400,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,32,400,1800,isolated_fastest,1.0,nominal_volume,lp_bound,2088980.7812198065,4945645.900523617,7907200.551115899,1.0
gpt-oss-20b,coding,32,400,1800,isolated_fastest,1.0,nominal_volume,lp_plan,2088980.7812198084,4945645.900523621,7907200.551115899,1.0
gpt-oss-20b,coding,32,400,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.33475
gpt-oss-20b,coding,32,400,3600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.309
gpt-oss-20b,coding,32,400,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.15
gpt-oss-20b,coding,32,400,3600,kv_only,1.0,nominal_volume,lp_bound,811762.5129318256,2412208.705659868,5348628.942147535,1.0
gpt-oss-20b,coding,32,400,3600,kv_only,1.0,nominal_volume,lp_plan,811762.5129318254,2412208.7056598673,5348628.942147533,1.0
gpt-oss-20b,coding,32,400,3600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.309
gpt-oss-20b,coding,32,400,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.15
gpt-oss-20b,coding,32,400,3600,isolated_fastest,1.0,nominal_volume,lp_bound,811762.5129318256,2412208.705659868,5348628.942147535,1.0
