model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,draws,snapshots,status,p05_shed_mw,median_shed_mw,p95_shed_mw,workload_p05_mw,workload_p95_mw,median_calibration_width_mw,network_budget_gbps_median,action_counts_mean,action_shed_mw_mean,mean_not_selected
gpt-oss-20b,coding,32,10,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.136574891986381,11.609650731237558,11.852294795049858,11.229414105366612,11.855665949239922,0.1326596769194156,"[10.0, 10.0, 10.0]","[812450.95, 42.55, 707833.05, 122.0]","[5.770339977466849, 0.00020175972843734856, 5.758499901643553, 0.0006031749976591923]",612863.45
gpt-oss-20b,coding,32,10,120,greedy,1.0,nominal_volume,4000,20,complete,11.136104017936495,11.60950818403264,11.85220513162963,11.229086662686038,11.855580161490733,0.13265658719787654,"[10.0, 10.0, 10.0]","[760078.4, 3.15, 760081.85, 3.25]","[5.764695324813821, 2.60529547283603e-06, 5.7646948266456555, 2.77519299730012e-06]",613145.35
gpt-oss-20b,coding,32,10,120,kv_only,1.0,nominal_volume,4000,20,complete,0.017857736625295655,0.030748793117552305,0.052335301237423915,0.018046454407116757,0.05185379558190934,0.0003516726948100622,"[10.0, 10.0, 10.0]","[0.0, 740.25, 0.0, 740.0]","[0.0, 0.016871344806312416, 0.0, 0.016867273329888206]",2131831.75
gpt-oss-20b,coding,32,10,120,replay_only,1.0,nominal_volume,4000,20,complete,11.136096358880863,11.609503743320959,11.852199892345842,11.229084147464308,11.85557496866711,0.1326565593387084,"[10.0, 10.0, 10.0]","[760079.85, 0.0, 760082.95, 0.0]","[5.764695876708237, 0.0, 5.764695376712258, 0.0]",613149.2
gpt-oss-20b,coding,32,10,120,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.017857736625295655,0.030748793117552305,0.052335301237423915,0.018046454407116757,0.05185379558190934,0.0003516726948100622,"[10.0, 10.0, 10.0]","[0.0, 740.25, 0.0, 740.0]","[0.0, 0.016871344806312416, 0.0, 0.016867273329888206]",2131831.75
gpt-oss-20b,coding,32,10,300,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114797,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,300,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1110090.9, 21.8, 1022791.5, 407.8]","[5.957885317876908, 2.68818695627506e-05, 5.982642214904992, 0.0016331514866820109]",0.0
gpt-oss-20b,coding,32,10,300,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066658.1, 0.0, 1066653.9, 0.0]","[5.971094044755042, 0.0, 5.971093521383107, 0.0]",0.0
gpt-oss-20b,coding,32,10,300,kv_only,1.0,nominal_volume,4000,20,complete,0.04464448391161237,0.07690003109504143,0.1308689158981006,0.04511627828358953,0.1296648210013163,0.0008795027145528366,"[10.0, 10.0, 10.0]","[0.0, 1850.35, 0.0, 1850.25]","[0.0, 0.0421846414542658, 0.0, 0.04217517463596666]",2129611.4
gpt-oss-20b,coding,32,10,300,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066658.1, 0.0, 1066653.9, 0.0]","[5.971094044755042, 0.0, 5.971093521383107, 0.0]",0.0
gpt-oss-20b,coding,32,10,300,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.04464448391161237,0.07690003109504143,0.1308689158981006,0.04511627828358953,0.1296648210013163,0.0008795027145528366,"[10.0, 10.0, 10.0]","[0.0, 1850.35, 0.0, 1850.25]","[0.0, 0.0421846414542658, 0.0, 0.04217517463596666]",2129611.4
gpt-oss-20b,coding,32,10,600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.00701104508997,11.877492072733821,12.000045836964972,0.13648418048114797,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1108459.75, 0.0, 1023983.85, 868.4]","[5.969876309127622, 0.0, 5.968957821668843, 0.0033534353416823266]",0.0
gpt-oss-20b,coding,32,10,600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066653.6, 0.0, 1066658.4, 0.0]","[5.971093913948564, 0.0, 5.971093652189585, 0.0]",0.0
gpt-oss-20b,coding,32,10,600,kv_only,1.0,nominal_volume,4000,20,complete,0.08928896782322474,0.1538010239271921,0.2617392533208869,0.09023255656717906,0.25933107903753266,0.0017590163612103205,"[10.0, 10.0, 10.0]","[0.0, 3700.75, 0.0, 3700.45]","[0.0, 0.08437153068072244, 0.0, 0.08436336330164931]",2125910.8
gpt-oss-20b,coding,32,10,600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066653.6, 0.0, 1066658.4, 0.0]","[5.971093913948564, 0.0, 5.971093652189585, 0.0]",0.0
gpt-oss-20b,coding,32,10,600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.08928896782322474,0.1538010239271921,0.2617392533208869,0.09023255656717906,0.25933107903753266,0.0017590163612103205,"[10.0, 10.0, 10.0]","[0.0, 3700.75, 0.0, 3700.45]","[0.0, 0.08437153068072244, 0.0, 0.08436336330164931]",2125910.8
gpt-oss-20b,coding,32,10,1800,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.007011045089971,11.877492072733821,12.000045836964972,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,1800,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1110264.6, 0.0, 1020423.75, 2623.65]","[5.970520746871525, 0.0, 5.96154020263961, 0.010126616627006584]",0.0
gpt-oss-20b,coding,32,10,1800,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066655.8, 0.0, 1066656.2, 0.0]","[5.971093877144945, 0.0, 5.971093688993203, 0.0]",0.0
gpt-oss-20b,coding,32,10,1800,kv_only,1.0,nominal_volume,4000,20,complete,0.26786747286316703,0.4614037762932521,0.7852191814873463,0.27069823876472765,0.777994674147498,0.005277057091843686,"[10.0, 10.0, 10.0]","[0.0, 11101.65, 0.0, 11101.6]","[0.0, 0.2531118832461609, 0.0, 0.2531085434110548]",2111108.75
gpt-oss-20b,coding,32,10,1800,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066655.8, 0.0, 1066656.2, 0.0]","[5.971093877144945, 0.0, 5.971093688993203, 0.0]",0.0
gpt-oss-20b,coding,32,10,1800,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.26786747286316703,0.4614037762932521,0.7852191814873463,0.27069823876472765,0.777994674147498,0.005277057091843686,"[10.0, 10.0, 10.0]","[0.0, 11101.65, 0.0, 11101.6]","[0.0, 0.2531118832461609, 0.0, 0.2531085434110548]",2111108.75
gpt-oss-20b,coding,32,10,3600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964972,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,32,10,3600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.007011045089973,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1110383.6, 0.0, 1017671.8, 5256.6]","[5.970273873153792, 0.0, 5.951626660692947, 0.020287032291405334]",0.0
gpt-oss-20b,coding,32,10,3600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066655.05, 0.0, 1066656.95, 0.0]","[5.971093999255547, 0.0, 5.9710935668825975, 0.0]",0.0
gpt-oss-20b,coding,32,10,3600,kv_only,1.0,nominal_volume,4000,20,complete,0.5357414892740991,0.9228381116788066,1.5704704473039188,0.5414030892022099,1.556021117376439,0.010554462984361803,"[10.0, 10.0, 10.0]","[0.0, 22203.6, 0.0, 22203.15]","[0.0, 0.5062423998088895, 0.0, 0.5062189971610944]",2088905.25
gpt-oss-20b,coding,32,10,3600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[1066655.05, 0.0, 1066656.95, 0.0]","[5.971093999255547, 0.0, 5.9710935668825975, 0.0]",0.0
gpt-oss-20b,coding,32,10,3600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.5357414892740991,0.9228381116788066,1.5704704473039188,0.5414030892022099,1.556021117376439,0.010554462984361803,"[10.0, 10.0, 10.0]","[0.0, 22203.6, 0.0, 22203.15]","[0.0, 0.5062423998088895, 0.0, 0.5062189971610944]",2088905.25
gpt-oss-20b,coding,32,40,1,lp_bound,1.0,nominal_volume,4000,20,complete,1.4072656227195492,3.2185570074524854,4.441116262197944,1.4220397751658882,4.438807644330456,0.03679621884086425,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,1,lp_plan,1.0,nominal_volume,4000,20,complete,1.407259121947793,3.2185195558111013,4.441027409246146,1.4220332074679882,4.438718839521867,0.03679579111725954,"[40.0, 40.0, 40.0]","[79983.15, 6.0, 74818.9, 10.2]","[1.5562043855547598, 0.00012318073570670597, 1.4668768189144301, 0.0003504629679119276]",1978493.75
gpt-oss-20b,coding,32,40,1,greedy,1.0,nominal_volume,4000,20,complete,1.4071836798981372,3.218055395622452,4.440272007522518,1.4219569984647367,4.43796383151111,0.036790486196654384,"[40.0, 40.0, 40.0]","[77402.2, 5.7, 77402.35, 4.5]","[1.511598516047323, 1.4274851955395267e-05, 1.5115961494937453, 1.2028348571245143e-05]",1978497.25
gpt-oss-20b,coding,32,40,1,kv_only,1.0,nominal_volume,4000,20,complete,0.000582934148645153,0.0010072715489876426,0.0017209815331480293,0.0005890916950538554,0.0017051625263387708,1.1520103439159016e-05,"[40.0, 40.0, 40.0]","[0.0, 25.25, 0.0, 25.0]","[0.0, 0.0005542588141738835, 0.0, 0.000555937366111537]",2133261.75
gpt-oss-20b,coding,32,40,1,replay_only,1.0,nominal_volume,4000,20,complete,1.4071416609850336,3.218003104042885,4.440260762807822,1.421914535505771,4.437952592794781,0.03678988662598468,"[40.0, 40.0, 40.0]","[77402.2, 0.0, 77402.35, 0.0]","[1.511598516047323, 0.0, 1.5115961494937453, 0.0]",1978507.45
gpt-oss-20b,coding,32,40,1,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.000582934148645153,0.0010072715489876426,0.0017209815331480293,0.0005890916950538554,0.0017051625263387708,1.1520103439159016e-05,"[40.0, 40.0, 40.0]","[0.0, 25.25, 0.0, 25.0]","[0.0, 0.0005542588141738835, 0.0, 0.000555937366111537]",2133261.75
gpt-oss-20b,coding,32,40,3,lp_bound,1.0,nominal_volume,4000,20,complete,2.2952224566853503,4.937269488088287,7.754241589878781,2.319009951653449,7.750233645419963,0.05631538333315309,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,3,lp_plan,1.0,nominal_volume,4000,20,complete,2.2952145265173827,4.937215746033684,7.754193699312994,2.3190019400126123,7.750185780923842,0.056314967543503736,"[40.0, 40.0, 40.0]","[144847.0, 21.45, 120782.65, 12.5]","[2.6088502630152366, 0.0007106493785019216, 2.591653222324612, 0.0006053208410421372]",1867648.4
gpt-oss-20b,coding,32,40,3,greedy,1.0,nominal_volume,4000,20,complete,2.2629786418560314,4.812950254917273,7.753367258224761,2.286429391518775,7.7493597339347655,0.05502632038257411,"[40.0, 40.0, 40.0]","[120486.3, 4.0, 120485.65, 3.95]","[2.5861425592487803, 8.632342417976379e-06, 2.5861375805598597, 8.262624473729597e-06]",1892332.1
gpt-oss-20b,coding,32,40,3,kv_only,1.0,nominal_volume,4000,20,complete,0.001780681172690833,0.003061670818587089,0.005227113257897091,0.001799498368305585,0.0051790257419023315,3.501596662988345e-05,"[40.0, 40.0, 40.0]","[0.0, 74.05, 0.0, 73.9]","[0.0, 0.0016879054374381558, 0.0, 0.0016770268923730334]",2133164.05
gpt-oss-20b,coding,32,40,3,replay_only,1.0,nominal_volume,4000,20,complete,2.2948308951856076,4.936144357776225,7.753333746038047,2.318614348386544,7.749326240146542,0.05630667280291347,"[40.0, 40.0, 40.0]","[132813.45, 0.0, 132813.7, 0.0]","[2.6005787782542384, 0.0, 2.600574454680751, 0.0]",1867684.85
gpt-oss-20b,coding,32,40,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.001780681172690833,0.003061670818587089,0.005227113257897091,0.001799498368305585,0.0051790257419023315,3.501596662988345e-05,"[40.0, 40.0, 40.0]","[0.0, 74.05, 0.0, 73.9]","[0.0, 0.0016879054374381558, 0.0, 0.0016770268923730334]",2133164.05
gpt-oss-20b,coding,32,40,10,lp_bound,1.0,nominal_volume,4000,20,complete,4.718305621262547,7.59021706854031,9.756389631004016,4.767116378483162,9.75132480008546,0.08677521529650223,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,10,lp_plan,1.0,nominal_volume,4000,20,complete,4.718295929271278,7.590199401619418,9.756341185970806,4.767106585714556,9.751276379744183,0.08677501407505572,"[40.0, 40.0, 40.0]","[290203.1, 42.7, 234130.8, 50.9]","[3.8908816365875203, 0.0007398623847966362, 3.7231213852424405, 0.002185301813894495]",1608884.5
gpt-oss-20b,coding,32,40,10,greedy,1.0,nominal_volume,4000,20,complete,4.717192878577911,7.589088745587513,9.755360203564022,4.765992030294058,9.750295920158074,0.08676230569068483,"[40.0, 40.0, 40.0]","[262163.0, 5.1, 262164.5, 5.6]","[3.8079784924731412, 2.5928363668630776e-05, 3.8079745495916604, 3.085730932089524e-05]",1608973.8
gpt-oss-20b,coding,32,40,10,kv_only,1.0,nominal_volume,4000,20,complete,0.005948311408837406,0.010231411926548327,0.017434405636065804,0.006011171864400906,0.01727400883348878,0.00011701668639426043,"[40.0, 40.0, 40.0]","[0.0, 246.7, 0.0, 246.6]","[0.0, 0.005622357372807599, 0.0, 0.005616938714563618]",2132818.7
gpt-oss-20b,coding,32,40,10,replay_only,1.0,nominal_volume,4000,20,complete,4.717165293003706,7.588995245863957,9.755340077982376,4.765964211479681,9.750275804666575,0.08676123842486227,"[40.0, 40.0, 40.0]","[262165.7, 0.0, 262168.05, 0.0]","[3.8079832295405986, 0.0, 3.8079804927023053, 0.0]",1608978.25
gpt-oss-20b,coding,32,40,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.005948311408837406,0.010231411926548327,0.017434405636065804,0.006011171864400906,0.01727400883348878,0.00011701668639426043,"[40.0, 40.0, 40.0]","[0.0, 246.7, 0.0, 246.6]","[0.0, 0.005622357372807599, 0.0, 0.005616938714563618]",2132818.7
gpt-oss-20b,coding,32,40,30,lp_bound,1.0,nominal_volume,4000,20,complete,7.913713046895833,9.775010710867193,10.953497158337154,7.9955937383186875,10.91545339801672,0.11175459375491552,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,30,lp_plan,1.0,nominal_volume,4000,20,complete,7.913708936326959,9.775006152694724,10.953492766672367,7.995589588854192,10.915402481191595,0.11175454145475663,"[40.0, 40.0, 40.0]","[448891.6, 119.4, 378746.35, 106.85]","[4.981017130603401, 0.0020654606084392875, 4.720368436617275, 0.001168324172016411]",1305447.8
gpt-oss-20b,coding,32,40,30,greedy,1.0,nominal_volume,4000,20,complete,7.91164033934046,9.773683168776941,10.953001083165642,7.993499357894763,10.914298194822429,0.11173938932166808,"[40.0, 40.0, 40.0]","[413800.5, 8.95, 413800.95, 9.25]","[4.8516305737549485, 3.779878249162676e-05, 4.851628941550979, 3.6466740364789664e-05]",1305692.35
gpt-oss-20b,coding,32,40,30,kv_only,1.0,nominal_volume,4000,20,complete,0.017857736625295655,0.030748793117552305,0.052335301237423915,0.018046454407116757,0.05185379558190934,0.0003516726948100622,"[40.0, 40.0, 40.0]","[0.0, 740.25, 0.0, 740.0]","[0.0, 0.016871344806312416, 0.0, 0.016867273329888206]",2131831.75
gpt-oss-20b,coding,32,40,30,replay_only,1.0,nominal_volume,4000,20,complete,7.911618897510702,9.773676391546452,10.952980251824954,7.993477691456908,10.9142624731172,0.11173931193620153,"[40.0, 40.0, 40.0]","[413804.8, 0.0, 413805.5, 0.0]","[4.851637513192503, 0.0, 4.8516354242807145, 0.0]",1305701.7
gpt-oss-20b,coding,32,40,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.017857736625295655,0.030748793117552305,0.052335301237423915,0.018046454407116757,0.05185379558190934,0.0003516726948100622,"[40.0, 40.0, 40.0]","[0.0, 740.25, 0.0, 740.0]","[0.0, 0.016871344806312416, 0.0, 0.016867273329888206]",2131831.75
gpt-oss-20b,coding,32,40,60,lp_bound,1.0,nominal_volume,4000,20,complete,9.858155139892435,10.831273511520083,11.523476722552148,9.960189049527735,11.523425551277292,0.12388448842756078,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,60,lp_plan,1.0,nominal_volume,4000,20,complete,9.85814541848776,10.831264246884466,11.523472955537695,9.96017922529006,11.523421746887154,0.12388429452377092,"[40.0, 40.0, 40.0]","[581627.8, 217.15, 534378.65, 205.0]","[5.376870077344187, 0.0022381475917458474, 5.364304093530982, 0.0014865818160755078]",1016883.4
gpt-oss-20b,coding,32,40,60,greedy,1.0,nominal_volume,4000,20,complete,9.856062635507945,10.83021323557984,11.52264058701006,9.958075073896971,11.522589639093047,0.12386123313544783,"[40.0, 40.0, 40.0]","[555741.05, 14.7, 555742.8, 16.95]","[5.371704289906937, 4.702990757618089e-05, 5.371704864708135, 4.804109052485031e-05]",1021796.5
gpt-oss-20b,coding,32,40,60,kv_only,1.0,nominal_volume,4000,20,complete,0.03571547325059131,0.06150952186572155,0.10467060247484783,0.036092908814233514,0.10370759116381868,0.0007034824966518972,"[40.0, 40.0, 40.0]","[0.0, 1480.15, 0.0, 1480.2]","[0.0, 0.03374370470834189, 0.0, 0.03373907638302873]",2130351.65
gpt-oss-20b,coding,32,40,60,replay_only,1.0,nominal_volume,4000,20,complete,9.856056156020047,10.830201397872997,11.522630950118646,9.958068536215826,11.522580002945768,0.12386115822151955,"[40.0, 40.0, 40.0]","[555746.4, 0.0, 555748.45, 0.0]","[5.371716854652928, 0.0, 5.371717666430183, 0.0]",1021817.15
gpt-oss-20b,coding,32,40,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.03571547325059131,0.06150952186572155,0.10467060247484783,0.036092908814233514,0.10370759116381868,0.0007034824966518972,"[40.0, 40.0, 40.0]","[0.0, 1480.15, 0.0, 1480.2]","[0.0, 0.03374370470834189, 0.0, 0.03373907638302873]",2130351.65
gpt-oss-20b,coding,32,40,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.13852845578054,11.610561698270802,11.852675454020169,11.230875995102863,11.856048721954606,0.13267249685026333,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,32,40,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.13851130071351,11.61049702288563,11.852673494337425,11.230874150389154,11.856043307817949,0.13267242029514537,"[40.0, 40.0, 40.0]","[811705.85, 257.2, 709043.55, 570.15]","[5.758198660093689, 0.0011260648313219297, 5.768469652102299, 0.0029459842822451366]",611735.25
gpt-oss-20b,coding,32,40,120,greedy,1.0,nominal_volume,4000,20,complete,11.136104017936493,11.609508276588377,11.852205131629626,11.229086662686038,11.855580160635986,0.13265658719787746,"[40.0, 40.0, 40.0]","[760079.45, 2.9, 760080.8, 2.95]","[5.764695163793336, 2.5844303009740942e-06, 5.764694987666132, 2.8165572538943534e-06]",613145.9
gpt-oss-20b,coding,32,40,120,kv_only,1.0,nominal_volume,4000,20,complete,0.07143123119792907,0.12304029517902286,0.2093732892789221,0.07218610216006228,0.20744695140908032,0.0014072065593685038,"[40.0, 40.0, 40.0]","[0.0, 2960.55, 0.0, 2960.1]","[0.0, 0.06750094898784817, 0.0, 0.06748398281268528]",2127391.35
