model,workload,density,wan_gbps,deadline_s,policy,service_factor,draws,p05_qh_minus_baseline_w,median_qh_minus_baseline_w,p95_qh_minus_baseline_w,qh_win_fraction
gpt-oss-20b,coding,16,10,1,kv_only,1.2,4000,-543.4684829903135,546095.1398278686,2557689.7253298974,0.65
gpt-oss-20b,coding,16,10,1,replay_only,0.8,4000,-1655847.5058602025,0.0,36252.42479007656,0.15
gpt-oss-20b,coding,16,10,1,replay_only,1.0,4000,-937017.3285337798,0.0,84.32761966454564,0.24275
gpt-oss-20b,coding,16,10,1,replay_only,1.2,4000,-1310617.3541045205,0.0,40993.07145924965,0.35525
gpt-oss-20b,coding,16,10,1,isolated_fastest,0.8,4000,-781.659773984437,-328.01907826531044,736966.4660019104,0.15
gpt-oss-20b,coding,16,10,1,isolated_fastest,1.0,4000,-693.8495339995449,167899.19672964033,2557689.7253298974,0.5
gpt-oss-20b,coding,16,10,1,isolated_fastest,1.2,4000,-543.4684829903135,546095.1398278686,2557689.7253298974,0.65
gpt-oss-20b,coding,16,10,3,greedy,0.8,4000,-2567622.6613791278,-3.0262718060366147,176068.78171123317,0.45
gpt-oss-20b,coding,16,10,3,greedy,1.0,4000,-2320900.056284395,-26.69884403987089,263281.61892955547,0.45
gpt-oss-20b,coding,16,10,3,greedy,1.2,4000,-3631452.14306429,-22.54239302116912,481073.60144710954,0.4
gpt-oss-20b,coding,16,10,3,kv_only,0.8,4000,-2258.15162393774,-981.1723999646563,960659.2293187199,0.35
gpt-oss-20b,coding,16,10,3,kv_only,1.0,4000,37466.35361262095,1521731.1703029447,3429766.9274494313,0.95
gpt-oss-20b,coding,16,10,3,kv_only,1.2,4000,892901.4809498349,3640057.043335801,8074893.113837838,1.0
gpt-oss-20b,coding,16,10,3,replay_only,0.8,4000,-2567620.6675985972,0.0,553.5065793225148,0.4535
gpt-oss-20b,coding,16,10,3,replay_only,1.0,4000,-1258439.8358985633,-482751.1237166099,609.4235639026988,0.35
gpt-oss-20b,coding,16,10,3,replay_only,1.2,4000,-3631451.1281331875,-3.903275315533392,234756.1868501086,0.45
gpt-oss-20b,coding,16,10,3,isolated_fastest,0.8,4000,-2258.15162393774,-981.1723999646563,960659.2293187199,0.35
gpt-oss-20b,coding,16,10,3,isolated_fastest,1.0,4000,37466.35361262095,1521731.1703029447,3429766.9274494313,0.95
gpt-oss-20b,coding,16,10,3,isolated_fastest,1.2,4000,892901.4809498349,3640057.043335801,8074893.113837838,1.0
gpt-oss-20b,coding,16,10,10,greedy,0.8,4000,-790827.133505618,145.75193553809774,1520270.4133605934,0.55
gpt-oss-20b,coding,16,10,10,greedy,1.0,4000,-4365658.739634778,-181523.87742647622,24208.726051852915,0.5
gpt-oss-20b,coding,16,10,10,greedy,1.2,4000,-649083.3971028842,115.3556113615632,7325.653249255768,0.85
gpt-oss-20b,coding,16,10,10,kv_only,0.8,4000,-8060.281075715879,-3352.974549732562,1513919.3471242546,0.4
gpt-oss-20b,coding,16,10,10,kv_only,1.0,4000,1344807.5593725,3066412.563413431,5554032.205597574,1.0
gpt-oss-20b,coding,16,10,10,kv_only,1.2,4000,4180958.7132122605,9056863.101777477,10769168.264949407,1.0
gpt-oss-20b,coding,16,10,10,replay_only,0.8,4000,-790782.9663922673,241.60896393203262,1520334.110729554,0.75
gpt-oss-20b,coding,16,10,10,replay_only,1.0,4000,-4365646.976994734,-181497.7176427343,24224.13855592698,0.5
gpt-oss-20b,coding,16,10,10,replay_only,1.2,4000,-649023.3834882092,154.84579221252352,7366.244529246969,0.85
gpt-oss-20b,coding,16,10,10,isolated_fastest,0.8,4000,-8060.281075715879,-3352.974549732562,1513919.3471242546,0.4
gpt-oss-20b,coding,16,10,10,isolated_fastest,1.0,4000,1344807.5593725,3066412.563413431,5554032.205597574,1.0
gpt-oss-20b,coding,16,10,10,isolated_fastest,1.2,4000,4180958.7132122605,9056863.101777477,10769168.264949407,1.0
gpt-oss-20b,coding,16,10,30,greedy,0.8,4000,-29.554982188315865,-2.2718028932631085,99.0064871131391,0.2
gpt-oss-20b,coding,16,10,30,greedy,1.0,4000,-4540282.61585039,111.65427070250735,114987.55579154407,0.55
gpt-oss-20b,coding,16,10,30,greedy,1.2,4000,-30.659715064986724,230.96814699005336,375.32050630121114,0.85
gpt-oss-20b,coding,16,10,30,kv_only,0.8,4000,-25852.983181759977,-15318.19149563237,-8931.662343428537,0.0
gpt-oss-20b,coding,16,10,30,kv_only,1.0,4000,3918383.7751036105,6313010.96227964,10723336.627526985,1.0
gpt-oss-20b,coding,16,10,30,kv_only,1.2,4000,9850216.670760281,10810297.737043533,11507887.95590642,1.0
gpt-oss-20b,coding,16,10,30,replay_only,0.8,4000,0.0,0.7169074867486749,102.41642011077573,0.65
gpt-oss-20b,coding,16,10,30,replay_only,1.0,4000,-4540256.68330441,125.77505513187498,115016.33739297949,0.6
gpt-oss-20b,coding,16,10,30,replay_only,1.2,4000,-15.489545368495698,241.52723850589246,408.3271082191312,0.9
gpt-oss-20b,coding,16,10,30,isolated_fastest,0.8,4000,-25852.983181759977,-15318.19149563237,-8931.662343428537,0.0
gpt-oss-20b,coding,16,10,30,isolated_fastest,1.0,4000,3918383.7751036105,6313010.96227964,10723336.627526985,1.0
gpt-oss-20b,coding,16,10,30,isolated_fastest,1.2,4000,9850216.670760281,10810297.737043533,11507887.95590642,1.0
gpt-oss-20b,coding,16,10,60,greedy,0.8,4000,-9.811041455159216,-0.8071510531957513,27.640753066708243,0.3
gpt-oss-20b,coding,16,10,60,greedy,1.0,4000,-2557214.5415187413,-20763.936979600694,556543.7435398754,0.45
gpt-oss-20b,coding,16,10,60,greedy,1.2,4000,-29.637279259133365,273.9014947405085,383.53302096974573,0.9
gpt-oss-20b,coding,16,10,60,kv_only,0.8,4000,-52289.0109499011,-30713.589597860817,-17861.541691592734,0.0
gpt-oss-20b,coding,16,10,60,kv_only,1.0,4000,4180276.7064187895,8442210.227219695,11377441.058581922,1.0
gpt-oss-20b,coding,16,10,60,kv_only,1.2,4000,11077389.482206898,11571839.37528014,11824367.207671003,1.0
gpt-oss-20b,coding,16,10,60,replay_only,0.8,4000,0.0,0.7885121760160818,31.72147945864259,0.75
gpt-oss-20b,coding,16,10,60,replay_only,1.0,4000,-2557184.1397598633,-20752.195481969044,556545.3921533212,0.45
gpt-oss-20b,coding,16,10,60,replay_only,1.2,4000,-9.615890037081337,289.6448857821524,400.17944169992916,0.9
gpt-oss-20b,coding,16,10,60,isolated_fastest,0.8,4000,-52289.0109499011,-30713.589597860817,-17861.541691592734,0.0
gpt-oss-20b,coding,16,10,60,isolated_fastest,1.0,4000,4180276.7064187895,8442210.227219695,11377441.058581922,1.0
gpt-oss-20b,coding,16,10,60,isolated_fastest,1.2,4000,11077389.482206898,11571839.37528014,11824367.207671003,1.0
gpt-oss-20b,coding,16,10,120,greedy,0.8,4000,-3.547681650123009,0.0,2.887640625628117,0.15
gpt-oss-20b,coding,16,10,120,greedy,1.0,4000,-4021349.5520394216,0.0,1202.8747674413025,0.40025
gpt-oss-20b,coding,16,10,120,greedy,1.2,4000,-0.08654370494183927,1.862645149230957e-09,153.27182091911118,0.5725
gpt-oss-20b,coding,16,10,120,kv_only,0.8,4000,-104640.91522356252,-61489.12970149827,-35728.32970682919,0.0
gpt-oss-20b,coding,16,10,120,kv_only,1.0,4000,4947068.894607014,11785126.920325056,11961527.963004963,1.0
gpt-oss-20b,coding,16,10,120,kv_only,1.2,4000,11765249.643116673,11880781.137704987,11965427.035948116,1.0
gpt-oss-20b,coding,16,10,120,replay_only,0.8,4000,0.0,0.0,3.077779927149265,0.2
gpt-oss-20b,coding,16,10,120,replay_only,1.0,4000,-4021345.7598504885,0.0,1204.6849436182529,0.40025
gpt-oss-20b,coding,16,10,120,replay_only,1.2,4000,-1.862645149230957e-09,1.862645149230957e-09,157.21589684364207,0.6225
gpt-oss-20b,coding,16,10,120,isolated_fastest,0.8,4000,-104640.91522356252,-61489.12970149827,-35728.32970682919,0.0
gpt-oss-20b,coding,16,10,120,isolated_fastest,1.0,4000,4947068.894607014,11785126.920325056,11961527.963004963,1.0
gpt-oss-20b,coding,16,10,120,isolated_fastest,1.2,4000,11765249.643116673,11880781.137704987,11965427.035948116,1.0
gpt-oss-20b,coding,16,10,300,greedy,0.8,4000,0.0,0.0,5.787721647743215,0.15
gpt-oss-20b,coding,16,10,300,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.35125
gpt-oss-20b,coding,16,10,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.35125
gpt-oss-20b,coding,16,10,300,kv_only,0.8,4000,-261664.96379784858,-153778.91262492456,-89321.1088035481,0.0
gpt-oss-20b,coding,16,10,300,kv_only,1.0,4000,11618133.688033419,11779309.874948429,11910870.705538299,1.0
gpt-oss-20b,coding,16,10,300,kv_only,1.2,4000,11618133.688033419,11779309.874948429,11910870.705538299,1.0
gpt-oss-20b,coding,16,10,300,replay_only,0.8,4000,0.0,0.0,5.787721647743215,0.15
gpt-oss-20b,coding,16,10,300,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.35125
gpt-oss-20b,coding,16,10,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.35125
gpt-oss-20b,coding,16,10,300,isolated_fastest,0.8,4000,-261664.96379784858,-153778.91262492456,-89321.1088035481,0.0
gpt-oss-20b,coding,16,10,300,isolated_fastest,1.0,4000,11618133.688033419,11779309.874948429,11910870.705538299,1.0
gpt-oss-20b,coding,16,10,300,isolated_fastest,1.2,4000,11618133.688033419,11779309.874948429,11910870.705538299,1.0
gpt-oss-20b,coding,16,10,600,greedy,0.8,4000,0.0,0.0,5.787721647743215,0.1
gpt-oss-20b,coding,16,10,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.362
gpt-oss-20b,coding,16,10,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.362
gpt-oss-20b,coding,16,10,600,kv_only,0.8,4000,-523337.9462013902,-307559.74864240934,-178642.2176070962,0.0
gpt-oss-20b,coding,16,10,600,kv_only,1.0,4000,11359081.497151675,11615431.04152554,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,kv_only,1.2,4000,11359081.497151675,11615431.04152554,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,replay_only,0.8,4000,0.0,0.0,5.787721647743215,0.1
gpt-oss-20b,coding,16,10,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.362
gpt-oss-20b,coding,16,10,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.362
gpt-oss-20b,coding,16,10,600,isolated_fastest,0.8,4000,-523337.9462013902,-307559.74864240934,-178642.2176070962,0.0
gpt-oss-20b,coding,16,10,600,isolated_fastest,1.0,4000,11359081.497151675,11615431.04152554,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,600,isolated_fastest,1.2,4000,11359081.497151675,11615431.04152554,11815621.32581742,1.0
gpt-oss-20b,coding,16,10,1800,greedy,0.8,4000,0.0,0.0,5.542496176706338,0.15
gpt-oss-20b,coding,16,10,1800,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35025
gpt-oss-20b,coding,16,10,1800,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35025
gpt-oss-20b,coding,16,10,1800,kv_only,0.8,4000,-1570027.0318678336,-922680.6548907615,-535927.7909671891,0.0
gpt-oss-20b,coding,16,10,1800,kv_only,1.0,4000,10322539.467542585,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,kv_only,1.2,4000,10322539.467542585,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,replay_only,0.8,4000,0.0,0.0,5.542496176706338,0.15
gpt-oss-20b,coding,16,10,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35025
gpt-oss-20b,coding,16,10,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.35025
gpt-oss-20b,coding,16,10,1800,isolated_fastest,0.8,4000,-1570027.0318678336,-922680.6548907615,-535927.7909671891,0.0
gpt-oss-20b,coding,16,10,1800,isolated_fastest,1.0,4000,10322539.467542585,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,1800,isolated_fastest,1.2,4000,10322539.467542585,11015290.741398398,11458462.718495438,1.0
gpt-oss-20b,coding,16,10,3600,greedy,0.8,4000,0.0,0.0,2.625682183800488,0.1
gpt-oss-20b,coding,16,10,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26575
gpt-oss-20b,coding,16,10,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26575
gpt-oss-20b,coding,16,10,3600,kv_only,0.8,4000,-2891103.825766206,-1844051.9845124134,-908123.9609868997,0.0
gpt-oss-20b,coding,16,10,3600,kv_only,1.0,4000,9008717.814793881,10093137.803076748,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,kv_only,1.2,4000,9008717.814793881,10093137.803076748,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,replay_only,0.8,4000,0.0,0.0,2.625682183800488,0.1
gpt-oss-20b,coding,16,10,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26575
gpt-oss-20b,coding,16,10,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26575
gpt-oss-20b,coding,16,10,3600,isolated_fastest,0.8,4000,-2891103.825766206,-1844051.9845124134,-908123.9609868997,0.0
gpt-oss-20b,coding,16,10,3600,isolated_fastest,1.0,4000,9008717.814793881,10093137.803076748,11082289.868927661,1.0
gpt-oss-20b,coding,16,10,3600,isolated_fastest,1.2,4000,9008717.814793881,10093137.803076748,11082289.868927661,1.0
gpt-oss-20b,coding,16,40,1,greedy,0.8,4000,-1002649.7185927669,334.3962359385016,262149.2942435409,0.75
gpt-oss-20b,coding,16,40,1,greedy,1.0,4000,-3050418.4102068725,126.37312396645186,2140.5525092157322,0.65
gpt-oss-20b,coding,16,40,1,greedy,1.2,4000,-195339.4130994198,285.2454169280827,914332.7673570265,0.65
gpt-oss-20b,coding,16,40,1,kv_only,0.8,4000,-2898.9085654146297,-771.7254855834656,808104.4592017145,0.3
gpt-oss-20b,coding,16,40,1,kv_only,1.0,4000,-1873.336901852562,464460.79321929463,2609295.042800283,0.8
gpt-oss-20b,coding,16,40,1,kv_only,1.2,4000,1445510.2170606588,3962342.473036804,6849718.224028894,1.0
gpt-oss-20b,coding,16,40,1,replay_only,0.8,4000,-1002630.1882223819,364.6214491446554,262177.7874575725,0.8
gpt-oss-20b,coding,16,40,1,replay_only,1.0,4000,-3050366.959840068,160.99434536948797,2204.5128195711363,0.65
gpt-oss-20b,coding,16,40,1,replay_only,1.2,4000,-195323.0182640255,296.6920350944856,914359.6951994969,0.7
gpt-oss-20b,coding,16,40,1,isolated_fastest,0.8,4000,-2898.9085654146297,-771.7254855834656,808104.4592017145,0.3
gpt-oss-20b,coding,16,40,1,isolated_fastest,1.0,4000,-1873.336901852562,464460.79321929463,2609295.042800283,0.8
gpt-oss-20b,coding,16,40,1,isolated_fastest,1.2,4000,1445510.2170606588,3962342.473036804,6849718.224028894,1.0
gpt-oss-20b,coding,16,40,3,greedy,0.8,4000,-2566137.5231442824,1027.5507786727699,271497.09138472885,0.65
gpt-oss-20b,coding,16,40,3,greedy,1.0,4000,-2466439.782771312,1009.1694021394942,483876.5877783405,0.6
gpt-oss-20b,coding,16,40,3,greedy,1.2,4000,-833.0142013203995,1007.6204338986427,885624.5510829316,0.95
gpt-oss-20b,coding,16,40,3,kv_only,0.8,4000,-8973.173677816421,-1107.8690239463454,1014094.3910939668,0.4
gpt-oss-20b,coding,16,40,3,kv_only,1.0,4000,632226.8582163035,2417512.9727608543,4251554.328215251,1.0
gpt-oss-20b,coding,16,40,3,kv_only,1.2,4000,3215735.02163792,6446057.435063114,8906441.786617527,1.0
gpt-oss-20b,coding,16,40,3,replay_only,0.8,4000,-2608395.5747929397,828.172788624065,36981.01714982438,0.75
gpt-oss-20b,coding,16,40,3,replay_only,1.0,4000,-1954195.3379270006,686.585371891968,7983.712431476205,0.55
gpt-oss-20b,coding,16,40,3,replay_only,1.2,4000,416.96784677915275,722.8470944324508,1143.27167313985,1.0
gpt-oss-20b,coding,16,40,3,isolated_fastest,0.8,4000,-8973.173677816421,-1107.8690239463454,1014094.3910939668,0.4
gpt-oss-20b,coding,16,40,3,isolated_fastest,1.0,4000,632226.8582163035,2417512.9727608543,4251554.328215251,1.0
gpt-oss-20b,coding,16,40,3,isolated_fastest,1.2,4000,3215735.02163792,6446057.435063114,8906441.786617527,1.0
gpt-oss-20b,coding,16,40,10,greedy,0.8,4000,-34.60691306738138,2093.03466861663,267859.6629190208,0.6
gpt-oss-20b,coding,16,40,10,greedy,1.0,4000,-5359156.679139758,-835457.5061999373,5455.064646746268,0.3
gpt-oss-20b,coding,16,40,10,greedy,1.2,4000,690.4845060669911,1247.67970982939,1709.8874643610905,1.0
gpt-oss-20b,coding,16,40,10,kv_only,0.8,4000,-33194.89861192429,-18977.47875325929,710636.5037441686,0.25
gpt-oss-20b,coding,16,40,10,kv_only,1.0,4000,3194551.636367312,5748501.330696575,9306364.899449678,1.0
gpt-oss-20b,coding,16,40,10,kv_only,1.2,4000,6663874.147422735,9048408.80511302,10746580.239853786,1.0
gpt-oss-20b,coding,16,40,10,replay_only,0.8,4000,0.8931457156719756,2176.9474962693193,267923.11070629995,0.95
gpt-oss-20b,coding,16,40,10,replay_only,1.0,4000,-5359070.562165978,-835414.8986813128,5469.617956356892,0.3
gpt-oss-20b,coding,16,40,10,replay_only,1.2,4000,700.4705551827417,1307.764013200067,1777.9966771103245,1.0
gpt-oss-20b,coding,16,40,10,isolated_fastest,0.8,4000,-33194.89861192429,-18977.47875325929,710636.5037441686,0.25
gpt-oss-20b,coding,16,40,10,isolated_fastest,1.0,4000,3194551.636367312,5748501.330696575,9306364.899449678,1.0
gpt-oss-20b,coding,16,40,10,isolated_fastest,1.2,4000,6663874.147422735,9048408.80511302,10746580.239853786,1.0
gpt-oss-20b,coding,16,40,30,greedy,0.8,4000,-28.949707596963226,-2.2630792563143705,104.75444268019882,0.15
gpt-oss-20b,coding,16,40,30,greedy,1.0,4000,-3329869.8667073934,-574426.5250719357,109862.68124739603,0.35
gpt-oss-20b,coding,16,40,30,greedy,1.2,4000,285.5185433294677,1464.4354110071436,2368.486974865548,0.95
gpt-oss-20b,coding,16,40,30,kv_only,0.8,4000,-102991.45790117678,-61487.97759766625,-35727.774076746806,0.0
gpt-oss-20b,coding,16,40,30,kv_only,1.0,4000,5847868.447566659,8147981.255950567,10901518.197577206,1.0
gpt-oss-20b,coding,16,40,30,kv_only,1.2,4000,9834956.41686976,10766458.38221681,11460375.297449796,1.0
gpt-oss-20b,coding,16,40,30,replay_only,0.8,4000,0.0,1.20535711146391,111.96734876415861,0.85
gpt-oss-20b,coding,16,40,30,replay_only,1.0,4000,-3329847.9097651998,-574394.5434850985,109876.22971605878,0.35
gpt-oss-20b,coding,16,40,30,replay_only,1.2,4000,497.9759565197893,1498.6054838113487,2401.497120369286,1.0
gpt-oss-20b,coding,16,40,30,isolated_fastest,0.8,4000,-102991.45790117678,-61487.97759766625,-35727.774076746806,0.0
gpt-oss-20b,coding,16,40,30,isolated_fastest,1.0,4000,5847868.447566659,8147981.255950567,10901518.197577206,1.0
gpt-oss-20b,coding,16,40,30,isolated_fastest,1.2,4000,9834956.41686976,10766458.38221681,11460375.297449796,1.0
gpt-oss-20b,coding,16,40,60,greedy,0.8,4000,-11.730762979686915,-1.5276139779101032,14.616989898255188,0.1
gpt-oss-20b,coding,16,40,60,greedy,1.0,4000,-1496369.8323916404,-87319.83029104955,98327.41617189461,0.4
gpt-oss-20b,coding,16,40,60,greedy,1.2,4000,363.0153608853012,1424.7038352461532,2110.0024742130304,1.0
gpt-oss-20b,coding,16,40,60,kv_only,0.8,4000,-209269.48736813662,-123001.3591368599,-71454.00477788207,0.0
gpt-oss-20b,coding,16,40,60,kv_only,1.0,4000,8472532.750119723,10210646.203751868,11394445.45223865,1.0
gpt-oss-20b,coding,16,40,60,kv_only,1.2,4000,10952053.53307155,11482178.362614775,11747635.558664555,1.0
gpt-oss-20b,coding,16,40,60,replay_only,0.8,4000,0.0,0.46288923160820855,28.732402427585935,0.55
gpt-oss-20b,coding,16,40,60,replay_only,1.0,4000,-1496365.6200235707,-87299.67438485473,98341.57717016304,0.4
gpt-oss-20b,coding,16,40,60,replay_only,1.2,4000,375.7943398671239,1432.0821234825999,2125.670038155197,1.0
gpt-oss-20b,coding,16,40,60,isolated_fastest,0.8,4000,-209269.48736813662,-123001.3591368599,-71454.00477788207,0.0
gpt-oss-20b,coding,16,40,60,isolated_fastest,1.0,4000,8472532.750119723,10210646.203751868,11394445.45223865,1.0
gpt-oss-20b,coding,16,40,60,isolated_fastest,1.2,4000,10952053.53307155,11482178.362614775,11747635.558664555,1.0
gpt-oss-20b,coding,16,40,120,greedy,0.8,4000,-36.63201831653906,0.0,0.8428097737157,0.1
gpt-oss-20b,coding,16,40,120,greedy,1.0,4000,-1183069.4415621338,0.0,2655.43519372251,0.36275
gpt-oss-20b,coding,16,40,120,greedy,1.2,4000,-1.862645149230957e-09,1.862645149230957e-09,936.6195110473305,0.61275
gpt-oss-20b,coding,16,40,120,kv_only,0.8,4000,-418633.1066375236,-246046.4541530968,-142913.887900267,0.0
gpt-oss-20b,coding,16,40,120,kv_only,1.0,4000,9991426.712693261,11591276.802860178,11845914.031301402,1.0
gpt-oss-20b,coding,16,40,120,kv_only,1.2,4000,11457254.36532968,11673072.422970105,11853203.18326622,1.0
gpt-oss-20b,coding,16,40,120,replay_only,0.8,4000,0.0,0.0,3.3608325913222172,0.15
gpt-oss-20b,coding,16,40,120,replay_only,1.0,4000,-1183037.013014889,0.0,2662.1308922438907,0.36275
gpt-oss-20b,coding,16,40,120,replay_only,1.2,4000,-1.862645149230957e-09,1.862645149230957e-09,940.5759636567432,0.61275
gpt-oss-20b,coding,16,40,120,isolated_fastest,0.8,4000,-418633.1066375236,-246046.4541530968,-142913.887900267,0.0
gpt-oss-20b,coding,16,40,120,isolated_fastest,1.0,4000,9991426.712693261,11591276.802860178,11845914.031301402,1.0
gpt-oss-20b,coding,16,40,120,isolated_fastest,1.2,4000,11457254.36532968,11673072.422970105,11853203.18326622,1.0
gpt-oss-20b,coding,16,40,300,greedy,0.8,4000,0.0,0.0,5.787721647743215,0.1
gpt-oss-20b,coding,16,40,300,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.385
gpt-oss-20b,coding,16,40,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.385
gpt-oss-20b,coding,16,40,300,kv_only,0.8,4000,-1046683.9110084733,-615119.4972848186,-357285.00428714266,0.0
gpt-oss-20b,coding,16,40,300,kv_only,1.0,4000,10840809.04402379,11311537.689832939,11639037.611887036,1.0
