case_id,bound_constraint,replicate,mode,power_bootstrap_index,target_w,target_met,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved
constraints/hbm,HBM,980,joint,62,28.029696686927913,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,980,joint,62,28.029696686927913,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,980,joint,62,28.029696686927913,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,980,joint,62,28.029696686927913,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,980,joint,62,28.029696686927913,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,980,joint,62,28.029696686927913,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,980,joint,62,28.029696686927913,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,980,joint,62,28.029696686927913,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,981,joint,111,30.12378733711215,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,981,joint,111,30.12378733711215,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,981,joint,111,30.12378733711215,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,981,joint,111,30.12378733711215,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,981,joint,111,30.12378733711215,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,981,joint,111,30.12378733711215,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,981,joint,111,30.12378733711215,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,981,joint,111,30.12378733711215,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,982,joint,77,32.61265355702655,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,982,joint,77,32.61265355702655,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,982,joint,77,32.61265355702655,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,982,joint,77,32.61265355702655,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,982,joint,77,32.61265355702655,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,982,joint,77,32.61265355702655,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/all,All bound,982,joint,77,32.61265355702655,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,982,joint,77,32.61265355702655,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,983,joint,21,30.985670651777003,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,983,joint,21,30.985670651777003,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,983,joint,21,30.985670651777003,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,983,joint,21,30.985670651777003,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,983,joint,21,30.985670651777003,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,983,joint,21,30.985670651777003,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,983,joint,21,30.985670651777003,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,983,joint,21,30.985670651777003,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,984,joint,82,29.702369836508144,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/bandwidth,Bandwidth,984,joint,82,29.702369836508144,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,984,joint,82,29.702369836508144,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,984,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,984,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,984,joint,82,29.702369836508144,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,984,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,984,joint,82,29.702369836508144,True,14,7,7,0.5,0.25,0.25
constraints/hbm,HBM,985,joint,38,28.562610815097106,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,985,joint,38,28.562610815097106,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,985,joint,38,28.562610815097106,True,16,5,7,0.5714285714285714,0.17857142857142858,0.25
constraints/hbm-bandwidth,HBM + bandwidth,985,joint,38,28.562610815097106,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,985,joint,38,28.562610815097106,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,985,joint,38,28.562610815097106,True,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857
constraints/all,All bound,985,joint,38,28.562610815097106,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,985,joint,38,28.562610815097106,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,986,joint,52,31.685801325694133,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,986,joint,52,31.685801325694133,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,986,joint,52,31.685801325694133,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,986,joint,52,31.685801325694133,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,986,joint,52,31.685801325694133,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,986,joint,52,31.685801325694133,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,986,joint,52,31.685801325694133,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,986,joint,52,31.685801325694133,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,987,joint,42,30.428612478054532,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,987,joint,42,30.428612478054532,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,987,joint,42,30.428612478054532,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,987,joint,42,30.428612478054532,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,987,joint,42,30.428612478054532,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,987,joint,42,30.428612478054532,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,987,joint,42,30.428612478054532,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,987,joint,42,30.428612478054532,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,988,joint,43,27.535694938139926,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/bandwidth,Bandwidth,988,joint,43,27.535694938139926,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,988,joint,43,27.535694938139926,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,988,joint,43,27.535694938139926,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,988,joint,43,27.535694938139926,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,988,joint,43,27.535694938139926,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,988,joint,43,27.535694938139926,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,988,joint,43,27.535694938139926,True,14,7,7,0.5,0.25,0.25
constraints/hbm,HBM,989,joint,104,30.61220184157952,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,989,joint,104,30.61220184157952,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,989,joint,104,30.61220184157952,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,989,joint,104,30.61220184157952,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,989,joint,104,30.61220184157952,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,989,joint,104,30.61220184157952,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,989,joint,104,30.61220184157952,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,989,joint,104,30.61220184157952,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,990,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,990,joint,82,29.702369836508144,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,990,joint,82,29.702369836508144,True,16,5,7,0.5714285714285714,0.17857142857142858,0.25
constraints/hbm-bandwidth,HBM + bandwidth,990,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,990,joint,82,29.702369836508144,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,990,joint,82,29.702369836508144,True,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857
constraints/all,All bound,990,joint,82,29.702369836508144,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,990,joint,82,29.702369836508144,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,991,joint,81,30.964544380825703,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,991,joint,81,30.964544380825703,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,991,joint,81,30.964544380825703,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,991,joint,81,30.964544380825703,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,991,joint,81,30.964544380825703,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,991,joint,81,30.964544380825703,True,16,5,7,0.5714285714285714,0.17857142857142858,0.25
constraints/all,All bound,991,joint,81,30.964544380825703,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,991,joint,81,30.964544380825703,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,992,joint,164,31.122122978908095,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,992,joint,164,31.122122978908095,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,992,joint,164,31.122122978908095,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,992,joint,164,31.122122978908095,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,992,joint,164,31.122122978908095,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,992,joint,164,31.122122978908095,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,992,joint,164,31.122122978908095,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,992,joint,164,31.122122978908095,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,993,joint,116,33.3606694490747,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,993,joint,116,33.3606694490747,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,993,joint,116,33.3606694490747,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,993,joint,116,33.3606694490747,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,993,joint,116,33.3606694490747,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,993,joint,116,33.3606694490747,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,993,joint,116,33.3606694490747,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,993,joint,116,33.3606694490747,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,994,joint,166,30.253322677115353,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,994,joint,166,30.253322677115353,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,994,joint,166,30.253322677115353,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,994,joint,166,30.253322677115353,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,994,joint,166,30.253322677115353,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,994,joint,166,30.253322677115353,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,994,joint,166,30.253322677115353,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,994,joint,166,30.253322677115353,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,995,joint,128,30.471889694522805,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,995,joint,128,30.471889694522805,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,995,joint,128,30.471889694522805,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,995,joint,128,30.471889694522805,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,995,joint,128,30.471889694522805,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,995,joint,128,30.471889694522805,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,995,joint,128,30.471889694522805,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
