bandwidth_state,causal_destination_switches,causal_method_switches,causal_redirected_sessions,context_seed,control_cutoff_shed_w,control_eventual_success,control_shortfall_fraction,control_shortfall_w,control_target_s,detection_at_s,fault_at_s,fault_axis,healthy_east_load,initial_impaired_sessions,migration_cutoff_s,move_concurrency,no_extrapolation,observation_horizon_s,outcome,pending_impaired_sessions,power_deadline_s,predecision_fraction,predecision_shed_w,prefill_state,qualifies,repair_cutoff_shed_w,repair_solver_error,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
germany,0,0,0,453,27.490276320170267,False,0.25930130072828655,9.623703152454539,138.13713241544085,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,27.490276320170267,,135.13713241544085,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,453,31.33241520365638,True,0.2207187202845571,8.874395891687158,39.106198096744286,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,31.71050500753188,,36.725956611900685,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.3802414848436015
none,0,0,0,453,37.01760664208345,True,0.07932000490408053,3.189204453260089,36.26142701704651,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,37.01760664208345,,35.6726544809462,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,0.5887725361003078
germany,0,0,0,453,27.490276320170267,False,0.31627812374918757,12.716534775173272,170.59263331340696,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,27.490276320170267,,168.59263331340696,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.0
germany,0,0,0,453,31.33241520365638,True,0.2763816688356602,11.967227514405891,54.98956374176987,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,31.71050500753188,,52.98956374176987,43.29964271806227,19.983555760187127,common_workload_multiaxis,0.7,2.0
none,0,0,0,453,37.01760664208345,True,0.14508286169664622,6.282036075978823,84.94126480832621,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,37.01760664208345,,84.35249227222592,43.29964271806227,19.983555760187127,common_workload_multiaxis,0.7,0.5887725361002936
germany,0,0,0,453,27.490276320170267,False,0.36511540062424563,15.809366397892006,178.24383230861818,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,27.490276320170267,,176.24383230861818,43.29964271806227,19.983555760187127,common_workload_multiaxis,0.7,2.0
germany,1,2,2,454,24.033306828518676,False,0.22293516879550165,6.8950093986686625,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.0,0.0,none,False,18.372738042411754,,35.295873275979005,30.928316227187338,,common_workload_multiaxis,0.5,
none,0,0,0,454,23.962283310885084,False,0.22523156013836948,6.966032916302254,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.962283310885084,,,30.928316227187338,,common_workload_multiaxis,0.5,
germany,0,0,0,454,21.55123987020872,False,0.30318741854869424,9.37707635697862,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,21.55123987020872,,,30.928316227187338,,common_workload_multiaxis,0.5,
germany,0,0,0,454,24.033306828518676,False,0.2935774261777288,9.987841021387396,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,24.033306828518676,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,454,23.962283310885084,False,0.295665054671245,10.058864539020988,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.962283310885084,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,454,21.55123987020872,False,0.3665340168624493,12.469907979697354,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,21.55123987020872,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,454,24.033306828518676,False,0.3524459739962514,13.08067264410613,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,24.033306828518676,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,454,23.962283310885084,False,0.35435963344864124,13.151696161739721,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.962283310885084,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,454,21.55123987020872,False,0.4193228487905785,15.562739602416087,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,21.55123987020872,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,454,24.033306828518676,False,0.4022578221503859,16.173504266824864,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,24.033306828518676,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,454,23.962283310885084,False,0.404024277029515,16.244527784458455,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.962283310885084,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,454,21.55123987020872,False,0.463990321960534,18.65557122513482,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,21.55123987020872,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,454,24.033306828518676,False,0.4449536919967869,19.266335889543598,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,24.033306828518676,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,454,23.962283310885084,False,0.44659397152740676,19.33735940717719,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.962283310885084,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,454,21.55123987020872,False,0.5022767275347816,21.748402847853555,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,21.55123987020872,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,455,27.567205828123207,True,0.10867421214833443,3.361110399064131,32.412149213667035,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.07106832725929585,2.19802369921274,none,False,27.567205828123207,,30.41214921366704,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,1.9999999999999964
none,0,0,0,455,25.13828098064681,True,0.1872082270502276,5.790035246540526,45.04283229769332,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,25.13828098064681,,45.04283229769332,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,0.0
germany,0,0,0,455,20.31619409929411,True,0.34311994387087624,10.61212212789323,93.57159699017126,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,13,30.0,0.0,0.0,germany,False,20.31619409929411,,93.57159699017126,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,0.0
germany,0,0,0,455,28.32338543587423,False,0.1674770774686714,5.697762414031843,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.32338543587423,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,455,25.48111008048886,False,0.25102144722141667,8.54003776941721,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,25.48111008048886,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,455,24.483280675822215,False,0.2803511279561424,9.537867174083857,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.483280675822215,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,455,28.32338543587423,False,0.23685398767961544,8.790594036750576,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.32338543587423,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,455,25.48111008048886,False,0.31343632661963194,11.632869392135945,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,25.48111008048886,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,455,24.483280675822215,False,0.3403218672931306,12.63069879680259,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.483280675822215,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,455,28.32338543587423,False,0.2955575270888758,11.88342565946931,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.32338543587423,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,455,25.48111008048886,False,0.36624891687966027,14.725701014854678,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,25.48111008048886,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,455,24.483280675822215,False,0.3910663390398128,15.723530419521325,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.483280675822215,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,455,28.32338543587423,False,0.34587484658252754,14.976257282188044,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.32338543587423,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,455,25.48111008048886,False,0.41151685138825594,17.818532637573412,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,25.48111008048886,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,455,24.483280675822215,False,0.4345616005369691,18.81636204224006,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,24.483280675822215,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,456,40.24541637187028,True,0.0,0.0,13.994007451053456,2.0,1.0,bandwidth,0.5,3,25.0,4,True,120.0,unchanged,3,30.0,0.07106832725929585,2.19802369921274,none,False,40.24541637187028,,11.994007451053456,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,2.0
none,5,0,5,456,20.31619409929411,True,0.34311994387087624,10.61212212789323,50.709741221222004,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,applied,5,30.0,0.0,0.0,germany,True,38.94541057517753,,17.212935853787123,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,33.49680536743488
germany,6,0,6,456,20.31619409929411,True,0.34311994387087624,10.61212212789323,73.05727759213701,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,applied,8,30.0,0.0,0.0,germany,True,38.94541057517753,,17.212935853787123,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,55.84434173834989
germany,0,1,1,456,32.51273977320824,True,0.04433736578649852,1.5084080766978332,25.358505726271765,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.0,0.0,none,False,44.593872502406654,,20.640692042056116,34.02114784990607,11.103312777623628,common_workload_multiaxis,0.55,4.717813684215649
none,0,0,0,456,31.136365531761214,True,0.08479379740130732,2.8847823181448575,29.144592323336855,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,31.136365531761214,,26.14459232333686,34.02114784990607,11.103312777623628,common_workload_multiaxis,0.55,2.9999999999999964
germany,0,0,0,456,28.725322091084877,True,0.1556627595925108,5.295825758821195,29.144592323336855,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,28.725322091084877,,26.14459232333686,34.02114784990607,11.103312777623628,common_workload_multiaxis,0.55,2.9999999999999964
germany,0,0,0,456,39.901195725939715,True,0.0,0.0,24.195263599418922,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,39.901195725939715,,21.195263599418922,37.113979472624806,11.103312777623628,common_workload_multiaxis,0.6,3.0
none,0,0,0,456,33.31526184993288,True,0.10235274353950244,3.7987176226919246,26.425646336549377,2.0,1.0,prefill,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,germany,False,40.24541637187029,,23.425646336549377,37.113979472624806,11.103312777623628,common_workload_multiaxis,0.6,3.0
germany,0,0,0,456,30.396033207376206,True,0.18100851379205354,6.7179462652485995,62.729620123297956,2.0,1.0,joint,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,30.396033207376206,,59.729620123297956,37.113979472624806,11.103312777623628,common_workload_multiaxis,0.6,3.0
germany,0,0,0,456,39.901195725939715,True,0.007601084519712595,0.3056153694038244,28.095075866275803,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,39.901195725939715,,25.095075866275806,40.20681109534354,16.569141012398497,common_workload_multiaxis,0.65,2.9999999999999964
none,0,0,0,456,33.31526184993288,True,0.17140253249800225,6.891549245410658,26.425646336549377,2.0,1.0,prefill,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,germany,False,40.24541637187029,,23.425646336549377,40.20681109534354,16.569141012398497,common_workload_multiaxis,0.65,3.0
germany,0,0,0,456,30.396033207376206,True,0.2440078588849725,9.810777887967333,62.729620123297956,2.0,1.0,joint,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,30.396033207376206,,59.729620123297956,40.20681109534354,16.569141012398497,common_workload_multiaxis,0.65,3.0
germany,0,0,0,456,39.901195725939715,True,0.07848672133973313,3.398446992122558,28.294645552150158,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,39.901195725939715,,25.294645552150158,43.29964271806227,18.48002173639969,common_workload_multiaxis,0.7,3.0
none,0,0,0,456,33.31526184993288,True,0.2305880658910021,9.984380868129392,42.86503543267385,2.0,1.0,prefill,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,germany,False,40.24541637187029,,39.86503543267385,43.29964271806227,18.48002173639969,common_workload_multiaxis,0.7,3.0
germany,0,0,0,456,30.396033207376206,True,0.2980072975360459,12.903609510686067,67.03941601542479,2.0,1.0,joint,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,30.396033207376206,,64.03941601542479,43.29964271806227,18.48002173639969,common_workload_multiaxis,0.7,3.0
germany,1,2,2,457,28.525341098088745,True,0.07769498706128311,2.402975129098593,27.581597631032736,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.0477688487538513,1.4774100600677968,none,False,31.158450590467737,,23.798451051770677,30.928316227187338,13.685524124588524,common_workload_multiaxis,0.5,3.783146579262059
none,0,0,0,457,21.55123987020872,True,0.30318741854869424,9.37707635697862,86.07147109376183,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,21.55123987020872,,86.07147109376183,30.928316227187338,13.685524124588524,common_workload_multiaxis,0.5,0.0
germany,0,0,0,457,19.14019642953238,True,0.3811432769590181,11.788119797654957,114.0859163882055,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,13,30.0,0.0,0.0,germany,False,19.14019642953238,,114.0859163882055,30.928316227187338,13.685524124588524,common_workload_multiaxis,0.5,0.0
germany,0,0,0,457,23.619624203879027,False,0.3057369989959278,10.401523646027044,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.841690255581653,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,457,21.79255755039364,False,0.3594408499519864,12.228590299512433,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,21.79255755039364,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,457,16.997101523901023,False,0.5003960007790287,17.02404632600505,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,16.997101523901023,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,457,23.619624203879027,False,0.36359224907960047,13.494355268745778,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.841690255581653,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,457,21.79255755039364,False,0.4128207791226542,15.321421922231167,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,21.79255755039364,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,457,16.997101523901023,False,0.5420296673807763,20.116877948723783,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,16.997101523901023,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,457,23.619624203879027,False,0.41254669145809275,16.587186891464512,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.841690255581653,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,457,21.79255755039364,False,0.45798841149783465,18.4142535449499,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,21.79255755039364,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,457,16.997101523901023,False,0.577258154505332,23.209709571442517,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,16.997101523901023,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,457,23.619624203879027,False,0.454507642068229,19.680018514183246,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.841690255581653,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,457,21.79255755039364,False,0.49670352496227504,21.507085167668635,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,21.79255755039364,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,457,16.997101523901023,False,0.607454000612094,26.30254119416125,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,16.997101523901023,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,2,3,3,458,26.239323811673955,True,0.1516083960429619,4.688992415513383,35.8386880456696,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,33.02994311417544,,22.96356712342804,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,12.87512092224156
none,0,0,0,458,25.13828098064681,True,0.1872082270502276,5.790035246540526,33.212238646071626,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,25.13828098064681,,33.21223864607162,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,458,20.31619409929411,True,0.34311994387087624,10.61212212789323,119.63513861578458,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,20.31619409929411,,119.63513861578457,30.928316227187338,12.916334181231596,common_workload_multiaxis,0.5,1.4210854715202004e-14
germany,0,0,0,458,35.76026912399412,True,0.0,0.0,20.729435364644058,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,35.760269123994135,,20.6762628849664,34.02114784990607,15.901626965414444,common_workload_multiaxis,0.55,0.05317247967765937
none,0,0,0,458,23.725066944637092,False,0.3026376696839582,10.29608090526898,156.51124377043118,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,23.725066944637092,,156.51124377043118,34.02114784990607,15.901626965414444,common_workload_multiaxis,0.55,0.0
germany,0,0,0,458,21.314023503960755,False,0.37350663187516175,12.707124345945317,212.8860891989188,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,21.314023503960755,,212.8860891989188,34.02114784990607,15.901626965414444,common_workload_multiaxis,0.55,0.0
germany,0,0,0,458,35.76026912399412,True,0.03647440581329142,1.3537103486306847,36.99304249451325,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,35.760269123994135,,36.93987001483559,37.113979472624806,18.627574128567666,common_workload_multiaxis,0.6,0.053172479677655815
none,0,0,0,458,23.725066944637092,False,0.360751197210295,13.388912527987713,212.8860891989188,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,23.725066944637092,,212.8860891989188,37.113979472624806,18.627574128567666,common_workload_multiaxis,0.6,0.0
